17506,14918
17508,17509
17509,14919
17511,17512
17512,14920
17514,17515
17515,14921
17517,17518
17518,14922
17520,17521
17521,14923
17525,17526
17526,15164
17528,17529
17529,15165
17531,17532
17532,15166
17534,17535
17535,15167
17537,17538
17538,15168
17540,17541
17541,15169
17543,17544
17544,15170
17546,17547
17547,15171
17549,17550
17550,15172
17552,17553
17553,15173
17555,17556
17556,15174
17558,17559
17559,15175
17561,17562
17562,15176
17564,17565
17565,15177
17567,17568
17568,15178
17572,17573
17573,15389
17575,17576
17576,15390
17578,17579
17579,15391
17581,17582
17582,15392
17584,17585
17585,15393
17587,17588
17588,15394
17590,17591
17591,15395
17593,17594
17594,15396
17596,17597
17597,15397
17599,17600
17600,15398
17602,17603
17603,15399
17605,17606
17606,15400
17608,17609
17609,15401
17611,17612
17612,15402
17616,17617
17617,15585
17619,17620
17620,15586
17622,17623
17623,15587
17625,17626
17626,15588
17628,17629
17629,15589
17631,17632
17632,15590
17634,17635
17635,15591
17637,17638
17638,15592
17640,17641
17641,15593
17643,17644
17644,15594
17646,17647
17647,15595
17649,17650
17650,15596
17652,17653
17653,15597
17657,17658
17658,15754
17660,17661
17661,15755
17663,17664
17664,15756
17666,17667
17667,15757
17669,17670
17670,15758
17672,17673
17673,15759
17675,17676
17676,15760
17678,17679
17679,15761
17681,17682
17682,15762
17684,17685
17685,15763
17687,17688
17688,15764
17690,17691
17691,15765
17695,17696
17696,15898
17698,17699
17699,15899
17701,17702
17702,15900
17704,17705
17705,15901
17707,17708
17708,15902
17710,17711
17711,15903
17713,17714
17714,15904
17716,17717
17717,15905
17719,17720
17720,15906
17722,17723
17723,15907
17725,17726
17726,15908
17730,17731
17731,16019
17733,17734
17734,16020
17736,17737
17737,16021
17739,17740
17740,16022
17742,17743
17743,16023
17745,17746
17746,16024
17748,17749
17749,16025
17751,17752
17752,16026
17754,17755
17755,16027
17757,17758
17758,16028
17762,17763
17763,16119
17765,17766
17766,16120
17768,17769
17769,16121
17771,17772
17772,16122
17774,17775
17775,16123
17777,17778
17778,16124
17780,17781
17781,16125
17783,17784
17784,16126
17786,17787
17787,16127
17791,17792
17792,16200
17794,17795
17795,16201
17797,17798
17798,16202
17800,17801
17801,16203
17803,17804
17804,16204
17806,17807
17807,16205
17809,17810
17810,16206
17812,17813
17813,16207
17817,17818
17818,16264
17820,17821
17821,16265
17823,17824
17824,16266
17826,17827
17827,16267
17829,17830
17830,16268
17832,17833
17833,16269
17835,17836
17836,16270
17840,17841
17841,16313
17843,17844
17844,16314
17846,17847
17847,16315
17849,17850
17850,16316
17852,17853
17853,16317
17855,17856
17856,16318
17860,17861
17861,16349
17863,17864
17864,16350
17866,17867
17867,16351
17869,17870
17870,16352
17872,17873
17873,16353
17877,17878
17878,16374
17880,17881
17881,16375
17883,17884
17884,16376
17886,17887
17887,16377
17891,17892
17892,16390
17894,17895
17895,16391
17897,17898
17898,16392
17902,17903
17903,16399
17905,17906
17906,16400
17910,17911
17911,16403
17915,17916
17916,16403
17919,17920
17920,16401
17923,17924
17924,16396
17927,17928
17928,16386
17931,17932
17932,16369
17935,17936
17936,16343
17939,17940
17940,16306
17943,17944
17944,16256
17947,17948
17948,16191
17951,17952
17952,16109
17955,17956
17956,16008
17959,17960
17960,15886
17963,17964
17964,15741
17967,17968
17968,15571
17971,17972
17972,15374
17975,17976
17976,15148
17979,17980
17980,14891
17983,17984
17984,14601
17987,17988
17988,14276
17990,17301 17292 17298 17304 17295 17289 17286 17283 17280 17277 17265 17274 17271 17268 17262 17259 17256 17250 17253 17247
17991,17992
17992,13914
17996,17997
17997,16399
17999,18000
18000,16393
18002,18003
18003,16382
18005,18006
18006,16364
18008,18009
18009,16337
18011,18012
18012,16299
18014,18015
18015,16248
18017,18018
18018,16182
18020,18021
18021,16099
18023,18024
18024,15997
18026,18027
18027,15874
18029,18030
18030,15728
18032,18033
18033,15557
18035,18036
18036,15359
18038,18039
18039,15132
18041,18042
18042,14874
18044,18045
18045,14583
18047,18048
18048,14257
18050,18051
18051,13894
18055,18056
18056,16390
18058,18059
18059,16378
18061,18062
18062,16359
18064,18065
18065,16331
18067,18068
18068,16292
18070,18071
18071,16240
18073,18074
18074,16173
18076,18077
18077,16089
18079,18080
18080,15986
18082,18083
18083,15862
18085,18086
18086,15715
18088,18089
18089,15543
18091,18092
18092,15344
18094,18095
18095,15116
18097,18098
18098,14857
18100,18101
18101,14565
18103,18104
18104,14238
18106,18107
18107,13874
18111,18112
18112,16374
18114,18115
18115,16354
18117,18118
18118,16325
18120,18121
18121,16285
18123,18124
18124,16232
18126,18127
18127,16164
18129,18130
18130,16079
18132,18133
18133,15975
18135,18136
18136,15850
18138,18139
18139,15702
18141,18142
18142,15529
18144,18145
18145,15329
18147,18148
18148,15100
18150,18151
18151,14840
18153,18154
18154,14547
18156,18157
18157,14219
18159,18160
18160,13854
18164,18165
18165,16349
18167,18168
18168,16319
18170,18171
18171,16278
18173,18174
18174,16224
18176,18177
18177,16155
18179,18180
18180,16069
18182,18183
18183,15964
18185,18186
18186,15838
18188,18189
18189,15689
18191,18192
18192,15515
18194,18195
18195,15314
18197,18198
18198,15084
18200,18201
18201,14823
18203,18204
18204,14529
18206,18207
18207,14200
18209,18210
18210,13834
18214,18215
18215,16313
18217,18218
18218,16271
18220,18221
18221,16216
18223,18224
18224,16146
18226,18227
18227,16059
18229,18230
18230,15953
18232,18233
18233,15826
18235,18236
18236,15676
18238,18239
18239,15501
18241,18242
18242,15299
18244,18245
18245,15068
18247,18248
18248,14806
18250,18251
18251,14511
18253,18254
18254,14181
18256,18257
18257,13814
18261,18262
18262,16264
18264,18265
18265,16208
18267,18268
18268,16137
18270,18271
18271,16049
18273,18274
18274,15942
18276,18277
18277,15814
18279,18280
18280,15663
18282,18283
18283,15487
18285,18286
18286,15284
18288,18289
18289,15052
18291,18292
18292,14789
18294,18295
18295,14493
18297,18298
18298,14162
18300,18301
18301,13794
18305,18306
18306,16200
18308,18309
18309,16128
18311,18312
18312,16039
18314,18315
18315,15931
18317,18318
18318,15802
18320,18321
18321,15650
18323,18324
18324,15473
18326,18327
18327,15269
18329,18330
18330,15036
18332,18333
18333,14772
18335,18336
18336,14475
18338,18339
18339,14143
18341,18342
18342,13774
18346,18347
18347,16119
18349,18350
18350,16029
18352,18353
18353,15920
18355,18356
18356,15790
18358,18359
18359,15637
18361,18362
18362,15459
18364,18365
18365,15254
18367,18368
18368,15020
18370,18371
18371,14755
18373,18374
18374,14457
18376,18377
18377,14124
18379,18380
18380,13754
18384,18385
18385,16019
18387,18388
18388,15909
18390,18391
18391,15778
18393,18394
18394,15624
18396,18397
18397,15445
18399,18400
18400,15239
18402,18403
18403,15004
18405,18406
18406,14738
18408,18409
18409,14439
18411,18412
18412,14105
18414,18415
18415,13734
18419,18420
18420,15898
18422,18423
18423,15766
18425,18426
18426,15611
18428,18429
18429,15431
18431,18432
18432,15224
18434,18435
18435,14988
18437,18438
18438,14721
18440,18441
18441,14421
18443,18444
18444,14086
18446,18447
18447,13714
18451,18452
18452,15754
18454,18455
18455,15598
18457,18458
18458,15417
18460,18461
18461,15209
18463,18464
18464,14972
18466,18467
18467,14704
18469,18470
18470,14403
18472,18473
18473,14067
18475,18476
18476,13694
18480,18481
18481,15585
18483,18484
18484,15403
18486,18487
18487,15194
18489,18490
18490,14956
18492,18493
18493,14687
18495,18496
18496,14385
18498,18499
18499,14048
18501,18502
18502,13674
18506,18507
18507,15389
18509,18510
18510,15179
18512,18513
18513,14940
18515,18516
18516,14670
18518,18519
18519,14367
18521,18522
18522,14029
18524,18525
18525,13654
18529,18530
18530,15164
18532,18533
18533,14924
18535,18536
18536,14653
18538,18539
18539,14349
18541,18542
18542,14010
18544,18545
18545,13634
18549,18550
18550,14908
18552,18553
18553,14636
18555,18556
18556,14331
18558,18559
18559,13991
18561,18562
18562,13614
18566,18567
18567,14619
18569,18570
18570,14313
18572,18573
18573,13972
18575,18576
18576,13594
18580,18581
18581,14295
18583,18584
18584,13953
18586,18587
18587,13574
18591,18592
18592,13934
18594,18595
18595,13554
18599,18600
18600,13534
17309,13935 17306 17247 17250
17315,13937 17306 17247 17256
17318,13938 17306 17247 17259
17321,13939 17306 17247 17262
17312,13936 17306 17247 17253
17324,13940 17306 17247 17265
17327,13941 17306 17247 17268
17330,13942 17306 17247 17271
17363,17364
17364,17306 17247
17306,13934 17247
17333,13943 17306 17247 17274
17336,13944 17306 17247 17277
17339,13945 17306 17247 17280
17342,13946 17306 17247 17283
17345,13947 17306 17247 17286
17348,13948 17306 17247 17289
17351,13949 17306 17247 17292
17354,13950 17306 17247 17295
17357,13951 17306 17247 17298
17986,17363 17360 17357 17354 17351 17348 17345 17342 17339 17336 17333 17330 17327 17324 17321 17318 17315 17312 17309
17360,13952 17306 17247 17301
17368,14296 17365 17250 17312 17253
17371,14297 17365 17250 17315 17256
17374,14298 17365 17250 17318 17259
17377,14299 17365 17250 17321 17262
17380,14300 17365 17250 17324 17265
17383,14301 17365 17250 17327 17268
17419,17420
17420,17365 17250
17365,14295 17309 17250
17386,14302 17365 17250 17330 17271
17389,14303 17365 17250 17333 17274
17392,14304 17365 17250 17336 17277
17395,14305 17365 17250 17339 17280
17398,14306 17365 17250 17342 17283
17401,14307 17365 17250 17345 17286
17404,14308 17365 17250 17348 17289
17407,14309 17365 17250 17351 17292
17410,14310 17365 17250 17354 17295
17413,14311 17365 17250 17357 17298
17982,17419 17416 17413 17410 17407 17404 17401 17398 17395 17392 17389 17386 17383 17380 17377 17374 17371 17368
17416,14312 17365 17250 17360 17301
17424,14620 17421 17253 17371 17256
17427,14621 17421 17253 17374 17259
17430,14622 17421 17253 17377 17262
17433,14623 17421 17253 17380 17265
17436,14624 17421 17253 17383 17268
17439,14625 17421 17253 17386 17271
17442,14626 17421 17253 17389 17274
17445,14627 17421 17253 17392 17277
17448,14628 17421 17253 17395 17280
17472,17473
17473,17421 17253
17454,14630 17421 17253 17401 17286
17421,14619 17368 17253
17457,14631 17421 17253 17404 17289
17463,14633 17421 17253 17410 17295
17460,14632 17421 17253 17407 17292
17469,14635 17421 17253 17416 17301
17477,14909 17474 17256 17427 17259
17480,14910 17474 17256 17430 17262
17483,14911 17474 17256 17433 17265
17486,14912 17474 17256 17436 17268
17492,14914 17474 17256 17442 17274
17489,14913 17474 17256 17439 17271
17495,14915 17474 17256 17445 17277
17498,14916 17474 17256 17448 17280
17504,14918 17474 17256 17454 17286
17507,14919 17474 17256 17457 17289
17510,14920 17474 17256 17460 17292
17522,17523
17523,17474 17256
17474,14908 17424 17256
17513,14921 17474 17256 17463 17295
17519,14923 17474 17256 17469 17301
17527,15165 17524 17259 17480 17262
17530,15166 17524 17259 17483 17265
17533,15167 17524 17259 17486 17268
17539,15169 17524 17259 17492 17274
17542,15170 17524 17259 17495 17277
17545,15171 17524 17259 17498 17280
17551,15173 17524 17259 17504 17286
17554,15174 17524 17259 17507 17289
17557,15175 17524 17259 17510 17292
17569,17570
17570,17524 17259
17524,15164 17477 17259
17560,15176 17524 17259 17513 17295
17566,15178 17524 17259 17519 17301
17577,15391 17571 17262 17533 17268
17583,15393 17571 17262 17539 17274
17586,15394 17571 17262 17542 17277
17595,15397 17571 17262 17551 17286
17601,15399 17571 17262 17557 17292
17613,17614
17614,17571 17262
17571,15389 17527 17262
17604,15400 17571 17262 17560 17295
17536,15168 17524 17259 17489 17271
17580,15392 17571 17262 17536 17271
17574,15390 17571 17262 17530 17265
17589,15395 17571 17262 17545 17280
17598,15398 17571 17262 17554 17289
17618,15586 17615 17265 17577 17268
17624,15588 17615 17265 17583 17274
17627,15589 17615 17265 17586 17277
17639,15593 17615 17265 17598 17289
17654,17655
17655,17615 17265
17615,15585 17574 17265
17636,15592 17615 17265 17595 17286
17645,15595 17615 17265 17604 17295
17662,15756 17656 17268 17624 17274
17692,17693
17693,17656 17268
17656,15754 17618 17268
17642,15594 17615 17265 17601 17292
17665,15757 17656 17268 17627 17277
17677,15761 17656 17268 17639 17289
17621,15587 17615 17265 17580 17271
17451,14629 17421 17253 17398 17283
17683,15763 17656 17268 17645 17295
17630,15590 17615 17265 17589 17280
17610,15402 17571 17262 17566 17301
17659,15755 17656 17268 17621 17271
17668,15758 17656 17268 17630 17280
17674,15760 17656 17268 17636 17286
17501,14917 17474 17256 17451 17283
17680,15762 17656 17268 17642 17292
17651,15597 17615 17265 17610 17301
17727,17728
17728,17694 17271
17548,15172 17524 17259 17501 17283
17694,15898 17659 17271
17689,15765 17656 17268 17651 17301
17697,15899 17694 17271 17662 17274
17700,15900 17694 17271 17665 17277
17703,15901 17694 17271 17668 17280
17709,15903 17694 17271 17674 17286
17712,15904 17694 17271 17677 17289
17715,15905 17694 17271 17680 17292
17718,15906 17694 17271 17683 17295
17592,15396 17571 17262 17548 17283
17724,15908 17694 17271 17689 17301
17759,17760
17760,17729 17274
17729,16019 17697 17274
17732,16020 17729 17274 17700 17277
17735,16021 17729 17274 17703 17280
17741,16023 17729 17274 17709 17286
17744,16024 17729 17274 17712 17289
17633,15591 17615 17265 17592 17283
17747,16025 17729 17274 17715 17292
17750,16026 17729 17274 17718 17295
17756,16028 17729 17274 17724 17301
17770,16122 17761 17277 17741 17286
17773,16123 17761 17277 17744 17289
17978,17472 17469 17466 17463 17460 17457 17454 17451 17448 17445 17442 17439 17436 17433 17430 17427 17424
17466,14634 17421 17253 17413 17298
17671,15759 17656 17268 17633 17283
17974,17522 17519 17516 17513 17510 17507 17504 17501 17498 17495 17492 17489 17486 17483 17480 17477
17764,16120 17761 17277 17735 17280
17516,14922 17474 17256 17466 17298
17788,17789
17789,17761 17277
17761,16119 17732 17277
17706,15902 17694 17271 17671 17283
17776,16124 17761 17277 17747 17292
17779,16125 17761 17277 17750 17295
17970,17569 17566 17563 17560 17557 17554 17551 17548 17545 17542 17539 17536 17533 17530 17527
17563,15177 17524 17259 17516 17298
17785,16127 17761 17277 17756 17301
17796,16202 17790 17280 17770 17286
17802,16204 17790 17280 17776 17292
17814,17815
17738,16022 17729 17274 17706 17283
17815,17790 17280
17790,16200 17764 17280
17966,17613 17610 17607 17604 17601 17598 17595 17592 17589 17586 17583 17580 17577 17574
17607,15401 17571 17262 17563 17298
17811,16207 17790 17280 17785 17301
17799,16203 17790 17280 17773 17289
17767,16121 17761 17277 17738 17283
17805,16205 17790 17280 17779 17295
17962,17654 17651 17648 17645 17642 17639 17636 17633 17630 17627 17624 17621 17618
17648,15596 17615 17265 17607 17298
17793,16201 17790 17280 17767 17283
17958,17692 17689 17686 17683 17680 17677 17674 17671 17668 17665 17662 17659
17686,15764 17656 17268 17648 17298
17954,17727 17724 17721 17718 17715 17712 17709 17706 17703 17700 17697
17721,15907 17694 17271 17686 17298
17822,16266 17816 17283 17799 17289
17950,17759 17756 17753 17750 17747 17744 17741 17738 17735 17732
17753,16027 17729 17274 17721 17298
17825,16267 17816 17283 17802 17292
17837,17838
17838,17816 17283
17816,16264 17793 17283
17819,16265 17816 17283 17796 17286
17834,16270 17816 17283 17811 17301
17857,17858
17858,17839 17286
17839,16313 17819 17286
17842,16314 17839 17286 17822 17289
17946,17788 17785 17782 17779 17776 17773 17770 17767 17764
17845,16315 17839 17286 17825 17292
17782,16126 17761 17277 17753 17298
17854,16318 17839 17286 17834 17301
17828,16268 17816 17283 17805 17295
17942,17814 17811 17808 17805 17802 17799 17796 17793
17808,16206 17790 17280 17782 17298
17874,17875
17875,17859 17289
17859,16349 17842 17289
17848,16316 17839 17286 17828 17295
17938,17837 17834 17831 17828 17825 17822 17819
17831,16269 17816 17283 17808 17298
17862,16350 17859 17289 17845 17292
17865,16351 17859 17289 17848 17295
17871,16353 17859 17289 17854 17301
17934,17857 17854 17851 17848 17845 17842
17851,16317 17839 17286 17831 17298
17888,17889
17889,17876 17292
17876,16374 17862 17292
17930,17874 17871 17868 17865 17862
17868,16352 17859 17289 17851 17298
17885,16377 17876 17292 17871 17301
17879,16375 17876 17292 17865 17295
17926,17888 17885 17882 17879
17882,16376 17876 17292 17868 17298
17899,17900
17900,17890 17295
17890,16390 17879 17295
17893,16391 17890 17295 17882 17298
17922,17899 17896 17893
17896,16392 17890 17295 17885 17301
17907,17908
17908,17901 17298
17901,16399 17893 17298
17918,17907 17904
17904,16400 17901 17298 17896 17301
17912,17913
17913,17909 17301
17909,16403 17904 17301
17917,16401 17914 17301 17918 17298
17925,16386 17914 17301 17926 17292
17929,16369 17914 17301 17930 17289
17921,16396 17914 17301 17922 17295
17949,16109 17914 17301 17950 17274
17937,16306 17914 17301 17938 17283
17941,16256 17914 17301 17942 17280
17945,16191 17914 17301 17946 17277
17965,15571 17914 17301 17966 17262
17953,16008 17914 17301 17954 17271
17969,15374 17914 17301 17970 17259
17957,15886 17914 17301 17958 17268
17961,15741 17914 17301 17962 17265
17981,14601 17914 17301 17982 17250
17993,17994
17994,17914 17301
17914,16403 17912 17301
17989,13914 17914 17301 17990 17244
17998,16393 17995 17298 17921 17295
18010,16299 17995 17298 17937 17283
18004,16364 17995 17298 17929 17289
18016,16182 17995 17298 17945 17277
18022,15997 17995 17298 17953 17271
18025,15874 17995 17298 17957 17268
18031,15557 17995 17298 17965 17262
18034,15359 17995 17298 17969 17259
18060,16359 18054 17295 18004 17289
18052,18053
18053,17995 17298
17995,16399 17917 17298
18108,18109
18066,16292 18054 17295 18010 17283
18109,18054 17295
18054,16390 17998 17295
18081,15862 18054 17295 18025 17268
18072,16173 18054 17295 18016 17277
18078,15986 18054 17295 18022 17271
18028,15728 17995 17298 17961 17265
18043,14583 17995 17298 17981 17250
18084,15715 18054 17295 18028 17265
18099,14565 18054 17295 18043 17250
18090,15344 18054 17295 18034 17259
18087,15543 18054 17295 18031 17262
17933,16343 17914 17301 17934 17286
18001,16382 17995 17298 17925 17292
18019,16099 17995 17298 17949 17274
17977,14891 17914 17301 17978 17253
18013,16248 17995 17298 17941 17280
18049,13894 17995 17298 17989 17990
18007,16337 17995 17298 17933 17286
17985,14276 17914 17301 17986 17247
17973,15148 17914 17301 17974 17256
18075,16089 18054 17295 18019 17274
18046,14257 17995 17298 17985 17247
18057,16378 18054 17295 18001 17292
18037,15132 17995 17298 17973 17256
18102,14238 18054 17295 18046 17247
18040,14874 17995 17298 17977 17253
18093,15116 18054 17295 18037 17256
18069,16240 18054 17295 18013 17280
18105,13874 18054 17295 18049 17990
18063,16331 18054 17295 18007 17286
18113,16354 18110 17292 18060 17289
18116,16325 18110 17292 18063 17286
18119,16285 18110 17292 18066 17283
18122,16232 18110 17292 18069 17280
18125,16164 18110 17292 18072 17277
18128,16079 18110 17292 18075 17274
18131,15975 18110 17292 18078 17271
18134,15850 18110 17292 18081 17268
18137,15702 18110 17292 18084 17265
18140,15529 18110 17292 18087 17262
18146,15100 18110 17292 18093 17256
18161,18162
18162,18110 17292
18110,16374 18057 17292
18143,15329 18110 17292 18090 17259
18155,14219 18110 17292 18102 17247
18169,16278 18163 17289 18119 17283
18175,16155 18163 17289 18125 17277
18178,16069 18163 17289 18128 17274
18181,15964 18163 17289 18131 17271
18184,15838 18163 17289 18134 17268
18187,15689 18163 17289 18137 17265
18193,15314 18163 17289 18143 17259
18211,18212
18212,18163 17289
18163,16349 18113 17289
18196,15084 18163 17289 18146 17256
18205,14200 18163 17289 18155 17247
18172,16224 18163 17289 18122 17280
18152,14547 18110 17292 18099 17250
18158,13854 18110 17292 18105 17990
18166,16319 18163 17289 18116 17286
18190,15515 18163 17289 18140 17262
18208,13834 18163 17289 18158 17990
18202,14529 18163 17289 18152 17250
18096,14857 18054 17295 18040 17253
18216,16271 18213 17286 18169 17283
18222,16146 18213 17286 18175 17277
18149,14840 18110 17292 18096 17253
18225,16059 18213 17286 18178 17274
18231,15826 18213 17286 18184 17268
18240,15299 18213 17286 18193 17259
18234,15676 18213 17286 18187 17265
18243,15068 18213 17286 18196 17256
18199,14823 18163 17289 18149 17253
18249,14511 18213 17286 18202 17250
18258,18259
18259,18213 17286
18213,16313 18166 17286
18255,13814 18213 17286 18208 17990
18246,14806 18213 17286 18199 17253
18266,16137 18260 17283 18222 17277
18275,15814 18260 17283 18231 17268
18278,15663 18260 17283 18234 17265
18252,14181 18213 17286 18205 17247
18284,15284 18260 17283 18240 17259
18269,16049 18260 17283 18225 17274
18228,15953 18213 17286 18181 17271
18287,15052 18260 17283 18243 17256
18290,14789 18260 17283 18246 17253
18272,15942 18260 17283 18228 17271
18293,14493 18260 17283 18249 17250
18302,18303
18303,18260 17283
18260,16264 18216 17283
18296,14162 18260 17283 18252 17247
18299,13794 18260 17283 18255 17990
18237,15501 18213 17286 18190 17262
18281,15487 18260 17283 18237 17262
18219,16216 18213 17286 18172 17280
18263,16208 18260 17283 18219 17280
18307,16128 18304 17280 18266 17277
18313,15931 18304 17280 18272 17271
18319,15650 18304 17280 18278 17265
18316,15802 18304 17280 18275 17268
18310,16039 18304 17280 18269 17274
18322,15473 18304 17280 18281 17262
18325,15269 18304 17280 18284 17259
18328,15036 18304 17280 18287 17256
18331,14772 18304 17280 18290 17253
18334,14475 18304 17280 18293 17250
18343,18344
18344,18304 17280
18304,16200 18263 17280
18337,14143 18304 17280 18296 17247
18348,16029 18345 17277 18310 17274
18340,13774 18304 17280 18299 17990
18354,15790 18345 17277 18316 17268
18360,15459 18345 17277 18322 17262
18357,15637 18345 17277 18319 17265
18366,15020 18345 17277 18328 17256
18363,15254 18345 17277 18325 17259
18369,14755 18345 17277 18331 17253
18351,15920 18345 17277 18313 17271
18381,18382
18382,18345 17277
18345,16119 18307 17277
18372,14457 18345 17277 18334 17250
18378,13754 18345 17277 18340 17990
18386,15909 18383 17274 18351 17271
18416,18417
18417,18383 17274
18383,16019 18348 17274
18404,14738 18383 17274 18369 17253
18448,18449
18449,18418 17271
18418,15898 18386 17271
18392,15624 18383 17274 18357 17265
18375,14124 18345 17277 18337 17247
18395,15445 18383 17274 18360 17262
18389,15778 18383 17274 18354 17268
18398,15239 18383 17274 18363 17259
18407,14439 18383 17274 18372 17250
18413,13734 18383 17274 18378 17990
18424,15611 18418 17271 18392 17265
18401,15004 18383 17274 18366 17256
18427,15431 18418 17271 18395 17262
18410,14105 18383 17274 18375 17247
18421,15766 18418 17271 18389 17268
18436,14721 18418 17271 18404 17253
18433,14988 18418 17271 18401 17256
18442,14086 18418 17271 18410 17247
18453,15598 18450 17268 18424 17265
18456,15417 18450 17268 18427 17262
18477,18478
18478,18450 17268
18450,15754 18421 17268
18465,14704 18450 17268 18436 17253
18462,14972 18450 17268 18433 17256
18471,14067 18450 17268 18442 17247
18482,15403 18479 17265 18456 17262
18488,14956 18479 17265 18462 17256
18503,18504
18504,18479 17265
18479,15585 18453 17265
18491,14687 18479 17265 18465 17253
18497,14048 18479 17265 18471 17247
18511,14940 18505 17262 18488 17256
18526,18527
18527,18505 17262
18505,15389 18482 17262
18514,14670 18505 17262 18491 17253
18520,14029 18505 17262 18497 17247
18439,14421 18418 17271 18407 17250
18430,15224 18418 17271 18398 17259
18445,13714 18418 17271 18413 17990
18468,14403 18450 17268 18439 17250
18459,15209 18450 17268 18430 17259
18474,13694 18450 17268 18445 17990
18494,14385 18479 17265 18468 17250
18485,15194 18479 17265 18459 17259
18500,13674 18479 17265 18474 17990
18517,14367 18505 17262 18494 17250
18508,15179 18505 17262 18485 17259
18523,13654 18505 17262 18500 17990
18546,18547
18547,18528 17259
18528,15164 18508 17259
18531,14924 18528 17259 18511 17256
18534,14653 18528 17259 18514 17253
18537,14349 18528 17259 18517 17250
18540,14010 18528 17259 18520 17247
18543,13634 18528 17259 18523 17990
18551,14636 18548 17256 18534 17253
18563,18564
18564,18548 17256
18548,14908 18531 17256
18577,18578
18578,18565 17253
18565,14619 18551 17253
18554,14331 18548 17256 18537 17250
18568,14313 18565 17253 18554 17250
18588,18589
18589,18579 17250
18579,14295 18568 17250
18557,13991 18548 17256 18540 17247
18560,13614 18548 17256 18543 17990
18574,13594 18565 17253 18560 17990
18585,13574 18579 17250 18574 17990
18571,13972 18565 17253 18557 17247
18582,13953 18579 17250 18571 17247
18596,18597
18597,18590 17247
18590,13934 18582 17247
18593,13554 18590 17247 18585 17990
18601,18602
18602,18598 17990
18598,13534 18593 17990
18604,13534
18603,18604
18606,13535
18605,18606
18608,13536
18607,18608
18610,13537
18609,18610
18612,13538
18611,18612
18614,13539
18613,18614
18616,13540
18615,18616
18618,13541
18617,18618
18620,13542
18619,18620
18622,13543
18621,18622
18624,13544
18623,18624
18626,13545
18625,18626
18628,13546
18627,18628
18630,13547
18629,18630
18632,13548
18631,18632
18634,13549
18633,18634
18636,13550
18635,18636
18638,13551
18637,18638
18640,13552
18639,18640
18642,13553
18641,18642
18644,13554
18643,18644
18646,13934
18645,18646
18648,13935
18647,18648
18650,13936
18649,18650
18652,13937
18651,18652
18654,13938
18653,18654
18656,13939
18655,18656
18658,13940
18657,18658
18660,13941
18659,18660
18662,13942
18661,18662
18664,13943
18663,18664
18666,13944
18665,18666
18668,13945
18667,18668
18670,13946
18669,18670
18672,13947
18671,18672
18674,13948
18673,18674
18676,13949
18675,18676
18678,13950
18677,18678
18680,13951
18679,18680
18682,13952
18681,18682
18684,13574
18683,18684
18686,13953
18685,18686
18688,14295
18687,18688
18690,14296
