1767 6.764684 -1 -1 
1768 19.351823 1.517511 3.281631 
1769 17.968198 1.319999 19.678051 
1770 17.883829 1.289549 3.036139 
1771 17.771595 1.319999 2.977472 
1772 17.732972 1.349821 15.177341 
1773 17.882503 1.325099 2.926627 
1774 17.816084 1.345492 14.430249 
1775 17.699169 1.371752 0.112026 
1776 17.777950 1.308127 0.622775 
1780 13.356022 0.272171 0.772374 
1781 23.678697 0.425822 1.226133 
1782 23.684984 0.423169 0.937898 
1783 23.683167 0.584013 1.003129 
1784 23.598170 0.596234 1.082539 
1785 23.665568 0.575911 1.055581 
1786 23.650132 12.930897 1.061308 
1787 23.486146 0.596305 1.297091 
1788 24.002412 0.573676 1.040006 
1792 13.706974 0.470241 0.632134 
1793 23.835700 0.450616 0.224680 
1794 23.738692 0.409759 1.157269 
1795 24.039567 0.585200 1.035956 
1796 24.137345 0.582196 1.316158 
1797 23.574146 0.581289 1.061378 
1798 24.075954 0.567041 1.041263 
1799 23.823688 13.297215 1.291015 
1803 13.563030 0.380006 0.675714 
1804 23.290310 0.312400 0.295498 
1805 23.164875 0.365549 0.870572 
1806 23.885218 0.527022 1.314063 
1807 23.982228 0.575423 1.045943 
1808 23.624920 0.514590 1.047689 
1809 23.433835 0.527930 1.050692 
1813 13.498009 0.381961 0.668381 
1814 23.304837 0.333841 0.840959 
1815 23.916856 0.532749 1.071225 
1816 23.857840 0.555028 1.303517 
1817 23.807275 0.568438 1.289060 
1818 24.006881 0.566063 1.292412 
1822 13.433895 0.375956 0.572070 
1823 23.949472 0.546298 1.305612 
1824 23.855954 0.586038 1.323073 
1825 24.209001 0.515778 1.298278 
1826 23.887523 0.562642 1.106006 
1886 23.680653 0.097987 1.296044 1837,1823
1887 23.718787 0.501320 1.264196 1824,1838,1837
1888 23.653764 0.520178 1.052717 
1889 23.721860 0.564877 0.902768 1837
1890 23.762647 0.558590 1.115924 1838
1894 13.280523 0.374977 0.598470 1832,1831
1895 23.682120 0.494546 1.029879 1843,1831
1896 23.594609 0.553213 0.866451 1831,1844
1897 23.807625 0.524927 0.889568 1830,1831,1782,1772
1898 23.943396 0.517733 1.118787 1783,1830,1831,1773
1902 13.321659 0.382730 0.596863 1831
1903 23.867967 0.540502 0.912197 1894,1832,1788
1904 23.935853 0.488959 0.879022 1894,1895,1852
1905 23.979015 0.559777 1.116901 1894,1896,1853
1909 13.281571 0.366317 0.120826 1894,1831,1857,1848
1910 24.161511 0.474780 0.828806 
1911 23.798057 0.522832 1.117669 1894
1915 13.214244 0.325320 0.113142 1895,1830,1898,1773,1833
1916 23.748748 0.517384 1.127936 1895,1831,1784,1837,1864
1920 13.428935 0.122502 0.604965 1868,1896
1924 6.983426 -1 -1 1830,1831,1771,1848,1896,1838,1809
1925 17.851074 1.398362 2.915243 
1926 17.706712 1.275371 2.894780 1896
1927 17.952973 1.309802 14.046751 1875,1897
1928 17.738839 1.235421 15.247112 1876,1897,1898
1929 17.604604 1.260704 0.127530 1877,1897,1831,1784,1837
1930 17.979442 1.269225 0.129067 1831,1897,1878,1848
1931 17.674585 1.273276 0.118800 1897
1935 13.445488 0.292705 0.684025 1830,1831,1898,1773,1848,1838
1936 23.683656 0.566691 1.050343 
1937 24.118838 0.523739 1.054183 1898
1938 23.972799 0.572698 1.030787 1886,1831,1784,1837
1939 23.830672 0.100642 1.116412 1887,1831,1784,1837,1848
1940 23.941929 0.516546 0.897739 
1941 23.905263 0.525486 1.110196 1831,1784,1837
1945 13.288974 0.344806 13.244554 1903
1946 23.635397 0.528489 1.048806 1904,1945
1947 23.721929 13.382072 0.859117 1905,1945
1948 23.755383 0.525136 1.114038 1894,1897,1854,1945
1949 24.118907 0.518990 1.111593 1894,1898,1855,1945
1950 23.694412 0.558311 0.889777 1831,1837,1894,1784,1856,1945
1954 13.478243 0.351651 0.676274 1895,1946,1860
1955 23.687987 0.488051 1.084774 1833,1830,1798,1771,1946,1947,1895,1896
1956 23.795752 0.494965 1.084076 1833,1948,1799,1772,1946,1830,1895,1897
1957 23.751961 0.567460 0.888450 1915,1949,1946
1958 24.053535 0.588901 0.094426 1946,1950,1916
1962 13.549132 0.372813 0.678647 1920,1947
1963 23.912526 0.486445 0.871130 1869,1948,1897,1947,1896
1964 23.975663 0.136121 1.079676 1896,1949,1898,1947,1870
1965 24.030837 0.543365 0.923929 1831,1950,1871,1896,1784,1947,1837
1969 13.285482 0.373721 0.669079 1948,1927
1970 24.090691 0.535124 1.066616 1928,1948,1949
1971 23.877815 0.547625 1.100000 1929,1948,1950
1975 13.465882 0.370718 0.641213 1949,1898,1881
1976 23.714945 0.538756 0.912964 1830,1949,1837,1773,1784,1831,1898,1950
1980 13.340866 0.375327 0.565365 1938,1950
1984 7.095871 -1 -1 1848,1831,1909,1890,1945
1985 17.744636 1.230882 11.206936 
1986 17.946267 1.299746 15.290903 1945,1909
1987 17.824255 1.269015 13.465672 1954
1988 17.841925 1.294508 2.566176 1955,1987
1989 17.813220 1.309942 2.649916 1987,1956
1990 17.793874 1.304844 2.570018 1987,1957
1994 13.383260 0.321968 0.585479 1987
1995 23.661726 0.524438 1.117111 1962,1988
1996 23.727237 0.540153 0.863936 1963,1988,1989
1997 23.483422 0.523180 1.120463 1964,1990,1988
1998 24.094672 0.512146 0.900253 1987,1958,1988,1965
1999 23.760831 0.513473 0.894526 1987,1924,1848,1946,1947,1988,1945,1831,1865,1909,1895
2003 13.459176 0.324343 0.611460 1990,1970,1989
2004 23.726958 0.539314 1.089523 1987,1958,1971,1989
2005 23.482514 0.532540 0.868126 1987,1948,1848,1946,1945,1831,1865,1930,1909,1895,1989
2006 23.766139 0.564875 0.893549 
2007 24.116882 0.523810 0.888590 1989
2011 13.308389 0.326229 0.504883 
2012 23.834304 0.532959 1.084007 1990
2013 23.838494 0.528140 1.073460 1987,1958,1980
2014 23.763624 0.546717 1.118926 1987,1848,1946,1945,1831,1865,1950,1909,1895,1939,1958
2018 13.473634 0.313587 0.105740 
2019 23.903167 0.520736 1.059143 1987,1848,1946,1945,1831,1865,1909,1895
2020 23.552425 0.591765 0.871479 1995
2024 13.425933 0.322248 0.523181 1999,2020
2025 23.689803 0.548533 13.281640 2020
2029 13.369151 0.324273 0.513333 1998,2020,2004,1996
2033 7.018976 -1 -1 1990,1975,2020,1997
2034 17.701194 1.273415 2.496475 1987,2020,1997,1976,1998,1958,1990
2035 17.776064 1.260216 2.465047 1987,1949,1997,1990,1946,1945,2024,1831,1848,2020,1935,1909,1865,1895
2036 17.736045 13.202021 2.547320 
2037 17.805887 1.242686 2.529511 2020,1997
2038 17.721588 1.315250 0.086324 1998,2020,2013
2042 13.292536 0.373442 0.574444 1987,1984,1848,1946,1945,2024,1831,1865,1909,1895
2043 23.255390 0.543574 1.108380 
2044 23.876558 0.548464 0.873714 2024
2045 24.119046 0.594000 0.105670 1996,2020,1969,1989
2046 23.634837 0.103784 0.900603 2003,2045,2020,1997,1996
2050 13.362377 0.363942 13.316491 2045
2051 23.880609 0.485746 0.816025 2046,2033
2052 23.290939 13.353018 1.131987 2046,2045,2029,2034
2053 23.849319 0.541619 1.113129 2046,2045,1996,2024,2035,2020,2005
2057 13.291627 0.353676 13.399463 2024,2045,2020,2014,1996,1998,2005,2029
2058 24.115415 0.477016 1.136317 
2059 23.602011 0.557054 1.131707 2045,2029
2063 13.491095 0.352000 0.552654 2051
2064 23.781504 0.583244 0.101060 2052,2063
2068 13.301475 0.323575 0.520177 2045,2064,2029,2038
2072 7.010316 -1 -1 2053,2045,2042,1996,2024,2020,2005,2063
2073 17.459335 1.254210 2.666539 
2074 17.808681 1.275721 0.249124 2053,2063
2075 17.872515 1.264126 2.516381 2068
2076 17.908623 1.277466 0.202819 2053,2063,2064,2057,2075
2080 13.324244 0.375326 0.575842 
2081 24.064081 0.530933 0.867289 2076
2082 24.171009 0.516895 0.878253 2072,2076
2083 23.882774 0.532540 0.908914 2082
2087 13.334511 0.320781 0.511028 
2088 23.678977 0.511518 0.830063 1768,1780,1781,1782,1783,1784,1785,1786
2089 23.976012 0.540152 0.871339 1788,1769,1793,1792,1795,1794
2093 13.429914 0.313307 0.494266 
2094 24.179459 0.512215 0.852133 1807,1806,1805,1798,1771,1781,1809,1808
2098 13.541381 0.247447 0.421143 1807,1773,1813,1792,1783,1818,1822
2102 7.081623 -1 -1 1775,1815,1824,1785,1809,1794
2103 17.836059 1.200780 13.291418 
2104 17.787518 1.243873 2.502551 1775,1774,1776,1771,1770,1773,1772,1768,1769,1767
2105 17.799392 1.308406 2.580843 2087
2109 13.570783 0.372672 0.570115 
2110 24.184628 0.535612 0.912406 1799,1798,1803,1770,1780,1797
2111 23.832907 0.567879 0.895295 2093
2115 13.443113 0.367155 0.561314 
2116 24.123097 0.533937 0.852202 2098
2120 13.418460 0.287397 0.504883 2102
2124 7.116125 -1 -1 1780,1782,1784,2093,2098,1775,1815,1816,1776,1771,1770,1773,1813,1814,1799,1798,1774,1793,1797,1806,2089,1803,1825,1824,1772,2087,1823,1808,1768,1769,2102,1767
2125 17.913373 1.265733 2.562964 1830
2126 18.057665 0.072356 0.096032 1832,1830,1831,1837,1773,1772,1843,1782,1783,1784,1844,1848
2130 13.504224 13.123589 0.374000 1833,1830,1798,1771,1773,1772,1843,1852,1799,1860,1865,1864,1866
2131 24.196152 0.581149 0.922463 1833,1830,1798,1771,1838,1853,1809,1844,1870,1871,1869,1868
2135 13.523361 0.327694 0.487981 1833,1830,1831,1837,1773,1838,1783,1855,1876,1870,1885,1881
2139 7.045585 -1 -1 1830
2140 17.805118 1.310012 0.042533 1865,1887,1890,1878,1830,1848,1771,1773,1838,1809,1857
2144 13.486694 0.469334 0.667822 1788,1832,1776,2089,1858,1774,1830,1831,1771,1770,1773,1772,1852,1853,1854,1855,1856,1857,1768,1769,1775,1767
2148 7.046005 -1 -1 1830,2130
2152 17.182973 0.235854 2.598933 2131
2154 17.270204 1.150495 2.537541 1833,1830,1831,1772,1782,1854,1799,1876,1877,1875,1869,1878,1879
2156 17.319302 1.280050 2.554374 1775,1774,2135,1771,1770,1773,1772,2115,1768,1776,1767,1769
2158 17.370915 1.290247 2.581333 2135
2160 17.437683 1.225225 0.236273 1830,1831,1837,1773,1888,1784,1856,1877,1864,1871,1887,1886
2162 17.399480 1.269644 2.498291 1775,1774,1776,1771,1770,1773,1772,2139,1768,1769,1767,2120
2164 17.302471 1.271250 2.519314 2139
2166 17.515208 1.170539 2.351067 1775,1774,1776,1771,1770,1773,1772,1768,1769,1767
2168 17.490413 1.282774 2.517637 1782,1784,1876,1877,1875,1871,1878,1879,1814,1774,1830,1831,1771,1837,1773,1772,1854,1768,1856,1887,2156,1769,2111,1775,1799,1833,1793,1816,1776,1864,1888,1869,1886,1770,1806,2125,2130,1825,1824,1813,1823,1808,2109,2144,2131,1815,2103,2166,1767,2105,2162
2200 10.582276 -1 -1 1798,1784,1920,1924,1925,1870,1871,1869,1895,1896,1905,1833,1830,1831,1771,1837,1897,1898
2202 17.393964 1.290946 2.549066 1782,1876,1928,1875,1927,1894,1929,1896,1897,1878,1879,1775,1833,1830,1831,1771,1770,1773,1772,1854,1895,1814,1799,1774,1816,1776,1931,1930,1869,1806,2125,1877,1813,1768,1769,1815,1767,2105
2204 17.359810 1.294298 2.437181 1775,1799,1806,1782,1830,1876,1877,1875,1774,1869,1878,1879,1814,1833,1816,1831,1771,1770,1773,1772,1813,1854,2154,1768,1769,1776,1815,1767
2206 17.487271 1.291434 2.555980 1799,1894,1931,1930,1927,1869,1929,1896,1897,1833,1830,1831,1772,1854,1895,1928
2208 17.317975 13.445348 15.219664 1870,1784,1928,1898,1936,1935,1894,1896,1915,1881,1830,1831,2125,1837,1773,1855,2156,2158
2210 17.303518 0.214273 0.251150 1830,1831,1870,1773,1784,1855,1928,1898,1936,1935,1894,1896,1915,1881,1837
2212 17.285779 1.279701 2.494101 1784,1877,1898,1871,1894,1929,1896,1775,1774,1830,1831,1771,1770,1773,1772,1940,1837,1856,1814,1793,1776,1864,1888,1887,1886,1939,1938,1916,2125,1825,1824,1823,1808,1768,1769,1767,2105
2214 17.392985 1.309873 13.633151 1775,1856,1793,1871,1784,1877,1776,1864,1888,1887,1886,1770,1814,1774,1830,1831,1771,1837,1773,1772,1825,1824,1823,1808,1768,1769,1767,2160
2216 17.332991 1.298699 2.394298 1830,1831,1837,1773,1940,1784,1856,1898,1871,1894,1929,1939,1938,1896,1916
2218 22.825517 0.128298 0.895993 1831,2125,1895,1848,1924,1935,1909,1865,1930,2164,1890,1939,2162
2222 23.150069 0.502788 1.144838 1775,1774,1776,2125,1770,1773,1772,1768,1769,1771,1767,2105
2226 22.869866 0.492520 0.902838 2125
2230 23.278298 0.498317 0.111327 1831
2234 22.918894 0.542108 0.905073 1831,1848,1946,1945,1955,1954,1957,1956,1865,1909,1895,1958
2238 23.082114 0.514311 1.163135 1948,1969,1971,1945,1963,1956,1930,1909,1970
2242 22.944876 0.495314 0.922603 1980,1976,1909,1971,1945,1950,1965,1939,1958
2246 22.862044 0.533237 1.180247 1784,2109,1898,1909,1894,1895,1904,1897,1903,1775,1774,1830,1776,1771,1770,1773,1772,1854,1855,1856,1769,1905,1916,1799,1798,1833,1896,1860,1831,1865,1910,1915,1837,1848,2125,2130,2234,1768,2144,1767,2105
2253 20.643676 0.099105 2.494799 1788,1871,1784,1855,1920,1963,1924,1856,1870,1909,1894,1895,1904,1897,1903,1858,1774,1830,1831,1771,1837,1773,2131,1964,1965,1852,1853,1854,1947,1962,1945,1769,2152,1905,2111,1832,1798,1833,1896,1955,1776,1869,1910,1770,2125,1772,1767,1768,2144,1775,1898,1857,1925
2258 10.558600 -1 -1 1774,1784,1831,1898,1909,1894,1910,1904,1897,1769,1903,1837,1775,2238,2202,1776,2125,1770,1773,1772,1854,1855,1856,1771,1768,2144,1905,1767,2105
2260 17.463385 0.225517 0.232152 1927,1784,1928,1898,1909,1894,1929,1904,1897,1903,1833,2202,1831,2204,1837,2206,1772,1854,1855,1856,1895,1905,1799,1830,1896,1931,1930,1869,1910,2238,2125
2262 17.319652 1.168514 2.392342 2238
2264 17.273208 1.268246 2.506742 1784,1928,1898,1870,1909,1894,1904,1897,1903,1775,1774,1830,1949,1771,1770,1773,1772,1964,1854,1855,1856,1945,2156,2144,1905,1896,1957,1776,1936,1935,1910,1915,1881,1837,2125,1976,1975,1970,1831,1768,1769,1767,2105
2266 17.372242 1.317555 2.582241 1784,1928,1898,1870,1909,1894,1904,1897,1903,1775,1774,1830,1949,1771,1837,1773,1772,1964,1854,1855,1856,1945,2156,1905,1896,1776,1957,1831,1936,1935,1910,1915,1881,1770,2210,2125,1976,1975,1970,2208,1768,1769,1767,2105
2268 17.235004 1.267409 2.518755 1949,1964,1976,1975,1945,1957,1935,1909,1970
2270 17.278167 1.313505 2.545085 2212,1784,1831,1898,1909,1894,1910,1904,1897,1769,1903,1837,1775,1774,1776,2125,1770,1773,1772,1854,1855,1856,1771,1768,2144,2105,1905,1767,2242
2272 17.350802 1.267898 2.509256 1871,1784,1898,1909,1894,1929,1904,1897,1903,1830,1831,1837,1773,1940,1854,1855,1856,1905,2242,1896,1910,1939,1938,1916,2212,2125,2216,2214
2274 22.879993 0.509912 1.149307 
2275 23.077364 0.529466 0.924977 2242
2280 22.894939 0.508585 13.789177 
2281 22.914634 0.538127 0.105810 1984,1949,1865,1950,1935,1909,1895,1939,1948,1848,1946,1947,1945,1831,1930,1985,1924
2286 23.459117 0.493847 0.908006 
2287 23.170952 0.522832 0.946838 1788,1858,1784,1898,1909,1894,1910,1904,1897,1903,1832,1830,1831,2125,1837,1852,1853,1854,1855,1856,1857,2144,1905
2292 22.979936 0.498876 0.918482 1945
2293 22.874964 0.595257 1.185346 1788,1784,1962,1870,1909,1904,1905,1903,1775,1774,1984,1985,1771,1837,1773,1772,1946,1947,1945,2152,2111,1799,1798,1955,1860,1830,1865,1950,1869,1910,1915,1916,1949,2218,2109,2144,1924,2105,2148,1871,1920,1898,1925,1894,1895,1896,1897,1890,1858,1963,2130,2131,1964,1965,1852,1853,1854,1855,1856,1857,2260,2266,1832,1833,1948,1831,1935,1939,1770,1848,2125,2272,2234,2200,1768,1769,1776,1930,1767,2162
2298 22.909746 0.533657 0.952635 1987
2299 23.092939 13.473214 1.182273 1995,1997,1996,1999,1998,1988
2304 23.435720 0.468704 1.093155 1987
2305 22.977422 0.591904 1.188070 1987,1990,1976,2004,1998,2014,1958,2013
2310 22.963942 0.545600 1.174101 2298,1784,1962,1870,1909,1904,1905,1903,1775,1774,1830,1831,1771,1770,1773,1772,1947,1945,2152,2111,1799,1798,1955,1860,1865,1869,1910,1915,1916,2109,1924,2105,2148,1871,1920,1898,1925,1894,1895,1896,1897,2130,2131,1964,1965,1854,1855,1856,1963,2200,1833,1776,1837,1848,2125,2234,1768,1769,1767
2311 22.915263 0.547416 13.153342 2298,1962,1871,1784,1855,1920,1963,1898,1925,1870,1909,1894,1895,1904,1905,1903,2200,1774,1830,1776,1771,1837,1773,1772,1964,1965,1854,1947,1856,1945,1769,2152,2111,1775,1798,1833,1896,1955,1831,1869,1910,1770,2125,2131,1897,2234,1768,2144,1924,2253,1767,2105
2319 20.636552 1.231162 2.418742 1788,1909,1784,1928,1898,1927,1894,1895,1896,1897,1904,1832,1833,1830,1831,2204,1837,1772,1852,1853,1854,1855,1856,1903,2262,2260,1858,1799,1931,1930,1929,1905,1869,1910,2238,2125,2144,2258,1857
2324 20.606521 1.200082 2.451638 1768,1854,1784,1770,2266,1898,1909,1894,1895,1904,1897,1903,1775,1987,1830,1831,1771,1837,2130,1772,1946,1855,1856,1945,1833,1905,2011,1799,1798,1774,1896,1860,1949,1865,1935,1910,1915,1958,1916,1990,1848,2125,1773,1997,1976,1975,2234,2003,2109,1769,1776,1767,2105,2148
2329 10.531921 -1 -1 2246,2304,2270
2331 17.169493 13.282967 2.545713 1768,1784,1770,1855,1898,1909,1894,1895,1904,1897,1903,1775,1774,1830,1831,1771,1837,2130,1772,1854,2304,1856,1905,1799,1798,1833,1896,1860,1776,1865,1910,1915,1916,1848,2125,1773,2272,2234,2109,1769,1767,2105,2148
2333 17.198058 1.266082 2.519244 1788,1909,1784,1898,1871,1894,1929,1896,1897,1904,1832,1830,1831,1837,1773,1852,1853,1854,1855,1856,1903,1940,1905,2242,1858,1910,1939,1938,1916,2274,2125,2270,2272,2214,2144,1857
2335 17.184719 1.326494 2.573301 2304
2337 17.320839 1.291994 2.512259 1788,1784,1909,1985,1904,1905,1903,1832,1987,1984,1949,1771,1770,1773,1772,1946,1947,1945,2018,1930,2014,1799,1798,1860,1865,1950,1910,1915,1916,1990,1999,2218,1831,2109,2144,1924,2148,1898,1894,1895,1896,1897,1858,2130,1852,1853,1854,1855,1856,1857,1775,1774,1948,1830,1776,1935,1939,1837,1848,2125,2234,1768,1769,1833,2005,1767
2339 17.219639 1.292972 2.574907 1788,1784,1909,1985,1904,1905,1903,1775,1987,1984,1949,1771,1837,1773,1772,1946,1947,1945,2018,2014,1948,1776,1865,1950,1910,1990,1999,2218,2144,1924,2105,1898,1894,1895,1897,1890,1858,1852,1853,1854,1855,1856,1857,1769,1832,1774,2280,1830,1831,1935,1939,1770,1848,2125,2234,1768,1930,2005,1767,2162
2341 17.191843 1.218380 2.478386 1990,1949,1865,1935,1909,1895,1987,1984,1831,1848,1999,1946,1945,2018,2005,2014
2343 23.376564 0.432038 0.892083 
2344 23.091193 0.510329 1.149029 2246
2345 22.841860 0.521575 0.925676 2298,1784,1856,1870,1909,1904,1989,1903,1775,1987,1984,1985,1771,1770,1773,1772,2329,1946,1947,1945,2018,2014,2246,2011,1798,1955,1865,1950,2111,1869,1910,1958,1949,1990,1997,1996,1999,1831,2144,2258,1924,1774,2105,1871,1920,1898,1925,1894,1895,1896,1897,1890,1905,1969,2343,2131,1964,1965,1854,1855,1962,1963,1769,2264,1833,1948,1830,1776,1935,1939,1837,1848,2125,1976,1975,2003,1768,1930,2006,2004,2005,1767,2162
2350 23.150000 0.561803 13.456244 1788,2298,1784,2304,1871,1904,1905,1903,1832,1774,1830,1831,1771,1770,1773,1772,2208,1940,1946,1945,2011,2242,1799,1798,1860,1957,1865,1869,1910,1915,1958,1916,1949,1990,1997,2214,1996,2109,2144,2253,2148,1989,1909,1894,1898,1927,1928,1929,1896,1897,1858,1969,2130,1776,1964,1852,1853,1854,1855,1856,1857,1895,1775,1833,1931,1930,1935,2204,1939,1938,1987,1837,2238,1848,2125,2337,1976,1975,2234,1970,2003,1768,1769,2006,2004,2005,1767
2351 23.147975 0.545460 0.095473 
2352 23.412463 0.551606 0.951378 1768,1784,1770,1898,1909,1894,1895,1904,1897,1903,1775,1774,1830,1831,1771,1837,2130,1772,1854,1855,1856,1905,1799,1798,1833,1896,1860,1776,1865,1910,1915,1916,1848,2125,1773,2234,2109,1769,1767,2105,2148
2357 23.006406 0.536101 1.170680 1987
2358 23.086234 0.562781 0.937759 1788,1784,2304,1774,1909,1904,1905,1903,1832,1987,1830,1831,1771,1837,1773,1772,2208,1946,1989,2246,2011,1799,1798,1860,1957,1848,1865,1910,1915,1958,1916,1949,1990,1997,1996,2319,2311,2109,2144,2339,2105,2148,1898,1894,1895,1896,1897,1858,1969,2130,1964,1852,1853,1854,1855,1856,1857,2268,2266,2264,1775,1833,1945,1776,1935,1770,2333,2125,1976,1975,2234,1970,2003,1768,1769,2006,2004,2005,1767
2359 23.116894 0.557892 0.962133 1987
2364 23.407854 0.593651 0.968279 1969,1997,1996,1989,2024,2003,2020,2005,2029
2365 22.952907 0.563758 1.182762 2020
2366 22.695612 0.566831 1.188279 1997,2003,1996,2036,2035,2034,2033,2020
2371 23.189879 0.441327 0.146945 1989,2298,1909,1784,1855,1920,1924,1856,1870,1871,1894,1895,1904,1963,1903,1775,1774,1830,1776,1771,1770,1773,1772,1964,1965,1854,1947,1962,1945,1769,1969,1905,2111,2246,2364,1798,1833,2005,1896,2006,1955,1831,1869,1910,1987,1837,2125,1996,2131,1897,2003,1768,2144,2020,2004,2258,1898,1767,2105,1925
2372 23.089796 0.551047 0.953403 1788,2298,1784,1909,1904,1905,1903,1832,1774,1830,1831,1771,1770,1773,1772,1989,1930,2364,1799,1798,1860,1865,1869,1910,1915,1916,1996,2109,2144,2020,2253,2148,1928,1898,1927,1894,1895,1896,1897,1858,1969,2130,1852,1853,1854,1855,1856,1857,1775,1833,1931,1776,1929,2204,1987,1837,2238,1848,2125,2234,2003,1768,1769,2006,2004,2005,1767
2373 23.374119 0.546299 0.969257 1784,1799,1898,1774,1909,1894,1895,1904,1897,1903,1775,1987,1830,1831,1771,1770,2130,1772,1854,1855,1856,1989,1905,2006,2260,2364,1916,1798,1833,2109,1837,1896,1860,1776,1865,1910,1915,1969,1848,2125,1773,1996,2234,2310,2003,1768,1769,2020,2004,2005,1767,2105,2148
2378 22.969181 0.531422 1.174101 2364,2020
2379 23.026311 0.520596 1.153289 2298,1987,1909,1784,1855,1920,1924,1856,1870,1871,1894,1895,1904,1963,1903,1775,1774,1830,1776,1771,1770,1773,1772,1964,1965,1854,1947,1962,1945,1769,1905,2111,2365,2011,1958,1798,1833,1946,1896,1955,1831,1865,1935,1869,1910,2246,1837,1949,1848,2125,1997,1976,1975,2131,1897,1990,2003,1768,2144,2264,1898,1767,2105,1925
2380 22.383771 0.479111 0.935524 1788,2298,1784,1909,1904,1905,1903,1832,1774,1830,1831,1771,1770,1773,1772,2208,1946,1945,2365,2011,1799,1798,1860,1957,1865,1910,1915,1958,1916,1949,1990,1997,2109,2144,2253,2148,1898,1894,1895,1896,1897,1858,2130,1964,1852,1853,1854,1855,1856,1857,1775,1833,1776,1935,1987,1837,1848,2125,1976,1975,2234,1970,2003,1768,1769,1767
2388 20.457410 1.241080 13.356859 1788,2298,1784,2304,1909,1904,1905,1903,1832,1774,1830,1831,1771,1770,1773,1772,1940,2014,2242,1799,1798,1860,1865,1910,1915,1916,2214,1998,2024,2109,2144,2020,2253,2029,2148,1871,1898,1929,1894,1895,1896,1897,1858,2130,1852,1853,1854,1855,1856,1857,2034,2038,1775,1833,1776,1939,1938,1837,1848,2125,2234,1768,1769,1767
2393 20.631664 10.006226 0.158470 2024,2034,2020,1998,2014,2029,2038
