1767 3.799084 -1 -1 
1768 12.796943 0.903047 2.022673 
1769 10.176150 0.703301 0.113073 
1770 10.256537 0.720831 1.772431 
1771 10.121463 0.736476 1.788914 
1772 10.260028 0.754704 1.826907 
1773 10.223083 0.649803 1.844088 
1774 10.173077 0.653575 0.103225 
1775 10.118181 0.681301 1.694837 
1776 10.216028 0.687099 1.717327 
1780 7.324601 0.134165 0.466121 
1781 12.174517 0.151765 0.311772 
1782 12.237653 0.170831 0.310096 
1783 12.152796 1.017727 0.441327 
1784 12.200776 1.184438 0.422260 
1785 12.339133 0.220838 0.428127 
1786 12.301838 0.224958 0.445378 
1787 12.375520 0.224469 0.409340 
1788 12.226828 0.216159 0.410946 
1792 7.626735 0.233898 0.329372 
1793 12.189951 0.243188 0.282229 
1794 12.167044 0.273289 0.249892 
1795 12.131844 1.354083 0.434343 
1796 12.405761 1.527918 0.411016 
1797 12.266079 0.058178 0.421422 
1798 12.281374 0.196603 0.407803 
1799 12.384390 0.185429 0.413530 
1803 7.906658 0.230196 0.455085 
1804 12.412955 0.298012 0.347461 
1805 12.019050 0.314914 0.425333 
1806 12.403177 14.383106 0.417651 
1807 12.331031 0.203447 0.418699 
1808 12.257348 0.214622 0.412204 
1809 12.375241 0.205473 0.418348 
1813 7.693502 0.236342 0.456272 
1814 12.240796 0.358356 0.336076 
1815 12.406320 0.222235 0.432946 
1816 12.309799 0.213156 0.423168 
1817 12.163692 0.194578 0.412413 
1818 12.340111 0.205822 0.414438 
1822 7.881724 0.205542 0.358146 
1823 12.212161 0.139543 0.435670 
1824 12.267825 0.240813 0.411785 
1825 12.247571 0.230127 0.419537 
1826 12.361762 0.168108 0.413810 
1976 12.345768 0.223282 0.424845 1830,1949,1837,1773,1784,1831,1898,1950
1980 7.388855 0.094495 0.359543 1938,1950
1984 3.939186 -1 -1 1848,1831,1909,1890,1945
1985 10.069222 0.809041 1.787377 
1986 10.087171 0.663981 1.722006 1945,1909
1987 10.111755 0.631853 0.179143 1954
1988 10.020334 0.656439 1.691275 1955,1987
1989 10.041845 0.723555 1.758533 1987,1956
1990 10.080956 0.719784 1.686736 1987,1957
1994 7.299598 0.118521 0.289632 1987
1995 12.347304 0.201701 0.418209 1962,1988
1996 12.353031 0.175022 0.388178 1963,1988,1989
1997 12.260631 0.224400 0.426380 1964,1990,1988
1998 12.125070 0.214203 0.413948 1987,1958,1988,1965
1999 12.225641 0.102248 0.417790 1987,1924,1848,1946,1947,1988,1945,1831,1865,1909,1895
2003 7.433275 0.208686 0.286838 1990,1970,1989
2004 12.228713 0.184032 0.384057 1987,1958,1971,1989
2005 12.411278 0.167340 0.389225 1987,1948,1848,1946,1945,1831,1865,1930,1909,1895,1989
2006 12.335222 13.179322 0.418000 
2007 12.343603 0.228940 0.412483 1989
2011 7.365737 0.112793 0.295569 
2012 12.389279 0.177676 0.385733 1990
2013 12.278021 0.189340 0.392298 1987,1958,1980
2014 12.346466 0.181168 0.398095 1987,1848,1946,1945,1831,1865,1950,1909,1895,1939,1958
2018 7.264258 0.126203 0.295917 
2019 12.275857 0.177048 0.366946 1987,1848,1946,1945,1831,1865,1909,1895
2020 12.426504 0.210152 0.435391 1995
2024 7.340106 0.102178 0.294521 1999,2020
2025 12.390676 0.192622 0.406616 2020
2029 7.294360 0.110908 0.295358 1998,2020,2004,1996
2033 3.853002 -1 -1 1990,1975,2020,1997
2034 10.171121 0.807923 1.683593 1987,2020,1997,1976,1998,1958,1990
2035 10.071806 0.663213 1.696863 1987,1949,1997,1990,1946,1945,2024,1831,1848,2020,1935,1909,1865,1895
2036 10.060074 0.625150 14.177843 
2037 10.030809 0.620959 1.682266 2020,1997
2038 10.034581 0.680952 1.735694 1998,2020,2013
2042 7.368602 0.120546 0.355212 1987,1984,1848,1946,1945,2024,1831,1865,1909,1895
2043 12.238771 0.182565 0.390901 
2044 12.275437 0.153581 0.405079 2024
2045 12.190371 0.232012 0.440349 1996,2020,1969,1989
2046 12.336828 0.214692 0.401098 2003,2045,2020,1997,1996
2050 7.353096 0.204286 0.352419 2045
2051 12.339901 0.156374 0.383079 2046,2033
2052 12.283889 0.224819 0.106857 2046,2045,2029,2034
2053 12.222428 0.203866 0.427219 2046,2045,1996,2024,2035,2020,2005
2057 7.294430 0.117404 0.328743 2024,2045,2020,2014,1996,1998,2005,2029
2058 12.259025 0.209174 0.355981 
2059 12.254904 0.198070 0.432667 2045,2029
2063 7.308258 0.176698 0.334120 2051
2064 12.337945 0.174813 0.421841 2052,2063
2068 7.350233 0.174254 0.288165 2045,2064,2029,2038
2072 3.857821 -1 -1 2053,2045,2042,1996,2024,2020,2005,2063
2073 10.090244 0.825244 1.697352 
2074 10.026409 0.688356 1.682336 2053,2063
2075 9.972842 0.700368 1.705244 2068
2076 10.084518 0.682489 1.698678 2053,2063,2064,2057,2075
2080 7.410854 0.202400 0.355561 
2081 12.249177 0.179701 0.393416 2076
2082 12.305330 0.133397 0.407313 2072,2076
2083 12.198891 0.216717 0.438185 2082
2087 7.276201 0.104133 0.212038 
2088 12.240865 0.224331 0.362196 1768,1780,1781,1782,1783,1784,1785,1786
2089 12.201266 0.196114 0.410527 1788,1769,1793,1792,1795,1794
2093 7.290519 0.094146 0.254921 
2094 12.342555 0.230475 0.356749 1807,1806,1805,1798,1771,1781,1809,1808
2098 7.358544 0.195765 0.204216 1807,1773,1813,1792,1783,1818,1822
2102 3.842386 -1 -1 1775,1815,1824,1785,1809,1794
2103 10.060702 0.624730 1.657612 
2104 10.096112 0.721600 1.675631 1775,1774,1776,1771,1770,1773,1772,1768,1769,1767
2105 10.039191 0.739270 1.722355 2087
2109 7.327814 0.138286 0.357448 
2110 12.232625 0.178165 0.433504 1799,1798,1803,1770,1780,1797
2111 12.232834 0.148971 0.422121 2093
2115 7.297154 0.172019 0.357098 
2116 12.241774 0.243746 0.386432 2098
2120 7.463795 0.133537 0.286000 2102
2124 3.872557 -1 -1 1780,1782,1784,2093,2098,1775,1815,1816,1776,1771,1770,1773,1813,1814,1799,1798,1774,1793,1797,1806,2089,1803,1825,1824,1772,2087,1823,1808,1768,1769,2102,1767
2125 10.051063 0.089257 1.832075 1830
2126 10.077324 0.501181 1.750012 1832,1830,1831,1837,1773,1772,1843,1782,1783,1784,1844,1848
2130 7.378868 0.177606 0.091492 1833,1830,1798,1771,1773,1772,1843,1852,1799,1860,1865,1864,1866
2131 12.199939 0.221188 0.041556 1833,1830,1798,1771,1838,1853,1809,1844,1870,1871,1869,1868
2135 7.304417 0.117054 0.284324 1833,1830,1831,1837,1773,1838,1783,1855,1876,1870,1885,1881
2139 3.825345 -1 -1 1830
2140 10.028644 0.739479 0.035409 1865,1887,1890,1878,1830,1848,1771,1773,1838,1809,1857
2144 7.295268 0.213854 0.455854 1788,1832,1776,2089,1858,1774,1830,1831,1771,1770,1773,1772,1852,1853,1854,1855,1856,1857,1768,1769,1775,1767
2148 3.919980 -1 -1 1830,2130
2152 9.774632 0.703581 0.210920 2131
2154 9.894270 0.666076 1.550196 1833,1830,1831,1772,1782,1854,1799,1876,1877,1875,1869,1878,1879
2156 9.937083 0.688006 1.645669 1775,1774,2135,1771,1770,1773,1772,2115,1768,1776,1767,1769
2158 9.821565 0.703162 1.643783 2135
2160 9.925769 0.640235 1.542514 1830,1831,1837,1773,1888,1784,1856,1877,1864,1871,1887,1886
2162 9.786365 0.681301 1.614450 1775,1774,1776,1771,1770,1773,1772,2139,1768,1769,1767,2120
2164 10.035209 0.678856 1.620317 2139
2166 12.496695 13.301545 13.734770 1775,1774,1776,1771,1770,1773,1772,1768,1769,1767
2168 9.801381 0.090933 0.199536 1782,1784,1876,1877,1875,1871,1878,1879,1814,1774,1830,1831,1771,1837,1773,1772,1854,1768,1856,1887,2156,1769,2111,1775,1799,1833,1793,1816,1776,1864,1888,1869,1886,1770,1806,2125,2130,1825,1824,1813,1823,1808,2109,2144,2131,1815,2103,2166,1767,2105,2162
2200 7.632950 -1 -1 1798,1784,1920,1924,1925,1870,1871,1869,1895,1896,1905,1833,1830,1831,1771,1837,1897,1898
2202 9.788181 0.671314 1.644272 1782,1876,1928,1875,1927,1894,1929,1896,1897,1878,1879,1775,1833,1830,1831,1771,1770,1773,1772,1854,1895,1814,1799,1774,1816,1776,1931,1930,1869,1806,2125,1877,1813,1768,1769,1815,1767,2105
2204 9.916968 0.691359 1.645809 1775,1799,1806,1782,1830,1876,1877,1875,1774,1869,1878,1879,1814,1833,1816,1831,1771,1770,1773,1772,1813,1854,2154,1768,1769,1776,1815,1767
2206 9.743482 0.687028 1.637219 1799,1894,1931,1930,1927,1869,1929,1896,1897,1833,1830,1831,1772,1854,1895,1928
2208 9.809203 0.694432 1.662221 1870,1784,1928,1898,1936,1935,1894,1896,1915,1881,1830,1831,2125,1837,1773,1855,2156,2158
2210 9.913128 0.674806 1.533853 1830,1831,1870,1773,1784,1855,1928,1898,1936,1935,1894,1896,1915,1881,1837
2212 9.818911 0.711682 1.601460 1784,1877,1898,1871,1894,1929,1896,1775,1774,1830,1831,1771,1770,1773,1772,1940,1837,1856,1814,1793,1776,1864,1888,1887,1886,1939,1938,1916,2125,1825,1824,1823,1808,1768,1769,1767,2105
2214 9.883374 0.710634 1.624578 1775,1856,1793,1871,1784,1877,1776,1864,1888,1887,1886,1770,1814,1774,1830,1831,1771,1837,1773,1772,1825,1824,1823,1808,1768,1769,1767,2160
2216 9.889242 0.697155 13.387939 1830,1831,1837,1773,1940,1784,1856,1898,1871,1894,1929,1939,1938,1896,1916
2218 11.914567 0.207218 0.408990 1831,2125,1895,1848,1924,1935,1909,1865,1930,2164,1890,1939,2162
2222 12.066333 0.169016 0.435251 1775,1774,1776,2125,1770,1773,1772,1768,1769,1771,1767,2105
2226 11.886771 0.217137 0.443073 2125
2230 12.005710 0.183194 0.439651 1831
2234 12.012695 0.177606 0.426869 1831,1848,1946,1945,1955,1954,1957,1956,1865,1909,1895,1958
2238 11.928047 0.197581 0.446914 1948,1969,1971,1945,1963,1956,1930,1909,1970
2242 12.028968 0.170623 0.444959 1980,1976,1909,1971,1945,1950,1965,1939,1958
2246 12.086029 0.221886 0.465143 1784,2109,1898,1909,1894,1895,1904,1897,1903,1775,1774,1830,1776,1771,1770,1773,1772,1854,1855,1856,1769,1905,1916,1799,1798,1833,1896,1860,1831,1865,1910,1915,1837,1848,2125,2130,2234,1768,2144,1767,2105
2253 12.064377 0.743600 1.994596 1788,1871,1784,1855,1920,1963,1924,1856,1870,1909,1894,1895,1904,1897,1903,1858,1774,1830,1831,1771,1837,1773,2131,1964,1965,1852,1853,1854,1947,1962,1945,1769,2152,1905,2111,1832,1798,1833,1896,1955,1776,1869,1910,1770,2125,1772,1767,1768,2144,1775,1898,1857,1925
2258 7.667591 -1 -1 1774,1784,1831,1898,1909,1894,1910,1904,1897,1769,1903,1837,1775,2238,2202,1776,2125,1770,1773,1772,1854,1855,1856,1771,1768,2144,1905,1767,2105
2260 9.909636 0.665517 1.616615 1927,1784,1928,1898,1909,1894,1929,1904,1897,1903,1833,2202,1831,2204,1837,2206,1772,1854,1855,1856,1895,1905,1799,1830,1896,1931,1930,1869,1910,2238,2125
2262 9.818911 0.113422 1.614660 2238
2264 9.954403 0.711473 1.636799 1784,1928,1898,1870,1909,1894,1904,1897,1903,1775,1774,1830,1949,1771,1770,1773,1772,1964,1854,1855,1856,1945,2156,2144,1905,1896,1957,1776,1936,1935,1910,1915,1881,1837,2125,1976,1975,1970,1831,1768,1769,1767,2105
2266 9.939876 0.694152 1.599714 1784,1928,1898,1870,1909,1894,1904,1897,1903,1775,1774,1830,1949,1771,1837,1773,1772,1964,1854,1855,1856,1945,2156,1905,1896,1776,1957,1831,1936,1935,1910,1915,1881,1770,2210,2125,1976,1975,1970,2208,1768,1769,1767,2105
2268 9.920181 0.683467 1.640292 1949,1964,1976,1975,1945,1957,1935,1909,1970
2270 9.901184 0.673968 1.611727 2212,1784,1831,1898,1909,1894,1910,1904,1897,1769,1903,1837,1775,1774,1776,2125,1770,1773,1772,1854,1855,1856,1771,1768,2144,2105,1905,1767,2242
2272 9.814372 0.665588 1.584768 1871,1784,1898,1909,1894,1929,1904,1897,1903,1830,1831,1837,1773,1940,1854,1855,1856,1905,2242,1896,1910,1939,1938,1916,2212,2125,2216,2214
2274 11.944600 0.187524 0.431339 
2275 12.119063 0.207707 0.439231 2242
2280 12.077718 0.201632 0.432806 
2281 11.893056 0.212527 13.120865 1984,1949,1865,1950,1935,1909,1895,1939,1948,1848,1946,1947,1945,1831,1930,1985,1924
2286 12.156218 0.165385 0.416394 
2287 12.010460 13.124706 0.433155 1788,1858,1784,1898,1909,1894,1910,1904,1897,1903,1832,1830,1831,2125,1837,1852,1853,1854,1855,1856,1857,2144,1905
2292 12.106701 0.158679 0.411923 1945
2293 12.181082 0.221397 0.457529 1788,1784,1962,1870,1909,1904,1905,1903,1775,1774,1984,1985,1771,1837,1773,1772,1946,1947,1945,2152,2111,1799,1798,1955,1860,1830,1865,1950,1869,1910,1915,1916,1949,2218,2109,2144,1924,2105,2148,1871,1920,1898,1925,1894,1895,1896,1897,1890,1858,1963,2130,2131,1964,1965,1852,1853,1854,1855,1856,1857,2260,2266,1832,1833,1948,1831,1935,1939,1770,1848,2125,2272,2234,2200,1768,1769,1776,1930,1767,2162
2298 12.116898 0.216788 0.475480 1987
2299 12.028968 0.226355 0.457949 1995,1997,1996,1999,1998,1988
2304 12.087564 0.154070 0.391669 1987
2305 12.058232 0.227124 0.465841 1987,1990,1976,2004,1998,2014,1958,2013
2310 12.031621 0.217207 0.468076 2298,1784,1962,1870,1909,1904,1905,1903,1775,1774,1830,1831,1771,1770,1773,1772,1947,1945,2152,2111,1799,1798,1955,1860,1865,1869,1910,1915,1916,2109,1924,2105,2148,1871,1920,1898,1925,1894,1895,1896,1897,2130,2131,1964,1965,1854,1855,1856,1963,2200,1833,1776,1837,1848,2125,2234,1768,1769,1767
2311 11.964994 0.215320 0.427219 2298,1962,1871,1784,1855,1920,1963,1898,1925,1870,1909,1894,1895,1904,1905,1903,2200,1774,1830,1776,1771,1837,1773,1772,1964,1965,1854,1947,1856,1945,1769,2152,2111,1775,1798,1833,1896,1955,1831,1869,1910,1770,2125,2131,1897,2234,1768,2144,1924,2253,1767,2105
2319 12.143787 0.715943 1.985307 1788,1909,1784,1928,1898,1927,1894,1895,1896,1897,1904,1832,1833,1830,1831,2204,1837,1772,1852,1853,1854,1855,1856,1903,2262,2260,1858,1799,1931,1930,1929,1905,1869,1910,2238,2125,2144,2258,1857
2324 12.075552 0.685561 1.910717 1768,1854,1784,1770,2266,1898,1909,1894,1895,1904,1897,1903,1775,1987,1830,1831,1771,1837,2130,1772,1946,1855,1856,1945,1833,1905,2011,1799,1798,1774,1896,1860,1949,1865,1935,1910,1915,1958,1916,1990,1848,2125,1773,1997,1976,1975,2234,2003,2109,1769,1776,1767,2105,2148
2329 7.594956 -1 -1 2246,2304,2270
2331 9.954334 0.691079 1.626952 1768,1784,1770,1855,1898,1909,1894,1895,1904,1897,1903,1775,1774,1830,1831,1771,1837,2130,1772,1854,2304,1856,1905,1799,1798,1833,1896,1860,1776,1865,1910,1915,1916,1848,2125,1773,2272,2234,2109,1769,1767,2105,2148
2333 9.867381 0.673549 1.617943 1788,1909,1784,1898,1871,1894,1929,1896,1897,1904,1832,1830,1831,1837,1773,1852,1853,1854,1855,1856,1903,1940,1905,2242,1858,1910,1939,1938,1916,2274,2125,2270,2272,2214,2144,1857
2335 9.886447 0.734660 1.680660 2304
2337 9.952098 0.706445 1.646437 1788,1784,1909,1985,1904,1905,1903,1832,1987,1984,1949,1771,1770,1773,1772,1946,1947,1945,2018,1930,2014,1799,1798,1860,1865,1950,1910,1915,1916,1990,1999,2218,1831,2109,2144,1924,2148,1898,1894,1895,1896,1897,1858,2130,1852,1853,1854,1855,1856,1857,1775,1774,1948,1830,1776,1935,1939,1837,1848,2125,2234,1768,1769,1833,2005,1767
2339 9.906213 0.657136 1.647066 1788,1784,1909,1985,1904,1905,1903,1775,1987,1984,1949,1771,1837,1773,1772,1946,1947,1945,2018,2014,1948,1776,1865,1950,1910,1990,1999,2218,2144,1924,2105,1898,1894,1895,1897,1890,1858,1852,1853,1854,1855,1856,1857,1769,1832,1774,2280,1830,1831,1935,1939,1770,1848,2125,2234,1768,1930,2005,1767,2162
2341 9.914873 0.628640 1.552990 1990,1949,1865,1935,1909,1895,1987,1984,1831,1848,1999,1946,1945,2018,2005,2014
2343 11.833342 0.137797 0.129555 
2344 12.008085 0.307441 0.445238 2246
2345 12.154193 0.204705 0.431828 2298,1784,1856,1870,1909,1904,1989,1903,1775,1987,1984,1985,1771,1770,1773,1772,2329,1946,1947,1945,2018,2014,2246,2011,1798,1955,1865,1950,2111,1869,1910,1958,1949,1990,1997,1996,1999,1831,2144,2258,1924,1774,2105,1871,1920,1898,1925,1894,1895,1896,1897,1890,1905,1969,2343,2131,1964,1965,1854,1855,1962,1963,1769,2264,1833,1948,1830,1776,1935,1939,1837,1848,2125,1976,1975,2003,1768,1930,2006,2004,2005,1767,2162
2350 11.959336 0.204704 0.456483 1788,2298,1784,2304,1871,1904,1905,1903,1832,1774,1830,1831,1771,1770,1773,1772,2208,1940,1946,1945,2011,2242,1799,1798,1860,1957,1865,1869,1910,1915,1958,1916,1949,1990,1997,2214,1996,2109,2144,2253,2148,1989,1909,1894,1898,1927,1928,1929,1896,1897,1858,1969,2130,1776,1964,1852,1853,1854,1855,1856,1857,1895,1775,1833,1931,1930,1935,2204,1939,1938,1987,1837,2238,1848,2125,2337,1976,1975,2234,1970,2003,1768,1769,2006,2004,2005,1767
2351 12.052784 0.235155 0.457739 
2352 12.047685 0.237810 0.464165 1768,1784,1770,1898,1909,1894,1895,1904,1897,1903,1775,1774,1830,1831,1771,1837,2130,1772,1854,1855,1856,1905,1799,1798,1833,1896,1860,1776,1865,1910,1915,1916,1848,2125,1773,2234,2109,1769,1767,2105,2148
2357 12.045869 0.229079 0.457530 1987
2358 12.015698 0.234596 0.482253 1788,1784,2304,1774,1909,1904,1905,1903,1832,1987,1830,1831,1771,1837,1773,1772,2208,1946,1989,2246,2011,1799,1798,1860,1957,1848,1865,1910,1915,1958,1916,1949,1990,1997,1996,2319,2311,2109,2144,2339,2105,2148,1898,1894,1895,1896,1897,1858,1969,2130,1964,1852,1853,1854,1855,1856,1857,2268,2266,2264,1775,1833,1945,1776,1935,1770,2333,2125,1976,1975,2234,1970,2003,1768,1769,2006,2004,2005,1767
2359 12.038326 0.239206 0.465213 1987
2364 11.941666 0.229149 0.453269 1969,1997,1996,1989,2024,2003,2020,2005,2029
2365 12.065844 0.234667 0.483651 2020
2366 12.019051 0.237600 13.151665 1997,2003,1996,2036,2035,2034,2033,2020
2371 12.006339 0.198908 13.164726 1989,2298,1909,1784,1855,1920,1924,1856,1870,1871,1894,1895,1904,1963,1903,1775,1774,1830,1776,1771,1770,1773,1772,1964,1965,1854,1947,1962,1945,1769,1969,1905,2111,2246,2364,1798,1833,2005,1896,2006,1955,1831,1869,1910,1987,1837,2125,1996,2131,1897,2003,1768,2144,2020,2004,2258,1898,1767,2105,1925
2372 12.060955 0.236342 0.465702 1788,2298,1784,1909,1904,1905,1903,1832,1774,1830,1831,1771,1770,1773,1772,1989,1930,2364,1799,1798,1860,1865,1869,1910,1915,1916,1996,2109,2144,2020,2253,2148,1928,1898,1927,1894,1895,1896,1897,1858,1969,2130,1852,1853,1854,1855,1856,1857,1775,1833,1931,1776,1929,2204,1987,1837,2238,1848,2125,2234,2003,1768,1769,2006,2004,2005,1767
2373 11.998657 0.226426 0.457460 1784,1799,1898,1774,1909,1894,1895,1904,1897,1903,1775,1987,1830,1831,1771,1770,2130,1772,1854,1855,1856,1989,1905,2006,2260,2364,1916,1798,1833,2109,1837,1896,1860,1776,1865,1910,1915,1969,1848,2125,1773,1996,2234,2310,2003,1768,1769,2020,2004,2005,1767,2105,2148
2378 11.951863 0.220769 0.460114 2364,2020
2379 12.043425 0.199816 0.439860 2298,1987,1909,1784,1855,1920,1924,1856,1870,1871,1894,1895,1904,1963,1903,1775,1774,1830,1776,1771,1770,1773,1772,1964,1965,1854,1947,1962,1945,1769,1905,2111,2365,2011,1958,1798,1833,1946,1896,1955,1831,1865,1935,1869,1910,2246,1837,1949,1848,2125,1997,1976,1975,2131,1897,1990,2003,1768,2144,2264,1898,1767,2105,1925
2380 12.013952 3.686920 0.429803 1788,2298,1784,1909,1904,1905,1903,1832,1774,1830,1831,1771,1770,1773,1772,2208,1946,1945,2365,2011,1799,1798,1860,1957,1865,1910,1915,1958,1916,1949,1990,1997,2109,2144,2253,2148,1898,1894,1895,1896,1897,1858,2130,1964,1852,1853,1854,1855,1856,1857,1775,1833,1776,1935,1987,1837,1848,2125,1976,1975,2234,1970,2003,1768,1769,1767
2388 12.090986 0.692615 1.947384 1788,2298,1784,2304,1909,1904,1905,1903,1832,1774,1830,1831,1771,1770,1773,1772,1940,2014,2242,1799,1798,1860,1865,1910,1915,1916,2214,1998,2024,2109,2144,2020,2253,2029,2148,1871,1898,1929,1894,1895,1896,1897,1858,2130,1852,1853,1854,1855,1856,1857,2034,2038,1775,1833,1776,1939,1938,1837,1848,2125,2234,1768,1769,1767
2393 12.152657 0.696806 1.914209 2024,2034,2020,1998,2014,2029,2038
