886 1.811333 -1 -1 
1155 4.127059 0.265676 0.610483 1130,1151
1158 2.127993 0.125854 0.128647 1133,1152
1159 3.574685 0.081994 0.248565 1134,1153,1152
1160 3.568050 0.089118 0.250800 1154,1135,1152
1161 3.493669 0.093727 0.254362 1155,1136,1152
1164 2.135187 0.132559 0.123479 1139,1153
1165 3.466920 0.080527 0.248285 1154,1140,1153
1166 3.421104 0.083460 0.245003 1155,1141,1153
1169 2.103479 0.114470 0.130603 1154,1144
1170 3.454139 0.075848 0.246959 1155,1154,1145
1173 2.106133 0.092749 0.119429 1155,1148
1176 1.795549 -1 -1 1158
1177 4.143611 0.421981 0.796330 1176,1159
1178 4.154018 0.283416 0.652527 1176,1160
1179 4.219529 0.329162 0.698762 1176,1161
1182 2.095796 0.126901 0.117193 1177,1164
1183 3.397008 0.117683 0.148273 1177,1165,1178
1184 3.436469 0.099454 0.246540 1177,1166,1179
1187 2.081759 0.141219 0.126064 1169,1178
1188 3.377034 0.065092 0.262813 1170,1179,1178
1191 2.104247 0.084508 0.116425 1173,1179
1194 1.761397 -1 -1 1182
1195 4.019643 0.428546 0.809600 1194,1183
1196 4.132227 0.282718 0.651409 1184,1194
1199 2.037758 0.125155 0.111816 1187,1195
1200 3.316133 0.079340 0.253035 1195,1188,1196
1203 2.088323 0.138635 0.121523 1191,1196
1206 1.781511 -1 -1 1199
1207 4.024392 0.426451 0.834743 1206,1200
1210 2.001092 0.167689 0.217905 1207,1203
1213 1.802813 -1 -1 1210
