886 7.996544 -1 -1 
1170 22.564171 0.456832 1.220475 1155,1154,1145
1173 13.166892 13.343589 0.782083 1155,1148
1176 8.200759 -1 -1 1158
1177 19.632096 1.290457 2.512260 1176,1159
1178 20.259620 0.131092 2.509815 1176,1160
1179 19.317670 1.316367 2.552069 1176,1161
1182 12.914834 0.378540 0.771186 1177,1164
1183 22.721104 0.523391 0.107136 1177,1165,1178
1184 21.900679 0.563549 1.078419 1177,1166,1179
1187 13.155438 0.364222 0.759943 1169,1178
1188 21.832933 0.536660 1.182273 1170,1179,1178
1191 12.879983 0.384685 13.483551 1173,1179
1194 8.295744 -1 -1 1182
1195 19.443244 1.401435 2.527066 1194,1183
1196 19.060306 1.251066 2.468609 1184,1194
1199 12.638472 0.309047 0.739130 1187,1195
1200 20.785385 0.535194 1.274603 1195,1188,1196
1203 12.065355 0.124387 0.135841 1191,1196
1206 7.980061 -1 -1 1199
1207 19.265778 1.403320 2.637695 1206,1200
1210 11.961152 0.483790 0.891523 1207,1203
1213 7.790582 -1 -1 1210
