3814 0.199826 0.522116
4090 0.505445 0.356185 3835,3823,3817,4064,3826,3838,4069,3832,3829,3841,3814,3820
4095 0.162097 0.214098 3832,4072
4098 0.427802 0.339589 4075,3832,4095
4101 0.481134 0.090534 3832,4095,4078
4104 0.488021 0.047632 4081,3832,4095
4107 0.510061 0.406818 3878,3884,3887,4084,3832,4095,3875,3893,3881,3890,3896
4110 0.421689 0.090379 3832,4095,4087,3870,3861,3867,3864,3855,3852,3846,3849,3858
4113 0.488571 0.097447 3835,4090,3823,3832,4095,3826,3820,3838,3829,3841,3814,3817
4118 0.192268 0.163574 4098
4121 0.482495 0.094124 4101,4118
4124 0.508377 0.128796 4104,4118
4127 0.498041 0.013638 3878,3884,3887,3881,3875,4107,3893,3890,3896,4118
4130 0.499252 0.045184 3870,3861,3867,3864,3855,3852,3858,4110,3846,3849,4118
4133 0.429857 0.047873 3835,3823,3817,3832,3826,3820,3838,3829,3841,4113,3814,4118
4138 0.189618 0.212916 4121
4141 0.446768 0.094657 4138,4124
4144 0.457443 0.088796 4138,3878,3887,3881,3884,4127,3875,3893,3890,3896
4147 0.419330 0.295579 4138,4130,3861,3867,3864,3870,3855,3852,3846,3849,3858
4150 0.399684 0.088882 4138,3835,3823,3817,3832,3826,4133,3838,3829,3841,3814,3820
4155 0.195986 0.209707 4141
4158 0.458803 0.095089 3878,3884,3887,3881,4155,4144,3875,3893,3890,3896
4161 0.417019 0.090362 4155,3870,4147,3867,3864,3855,3852,3846,3849,3861,3858
4164 0.486413 0.089860 3835,4150,3823,3817,3832,4155,3826,3820,3838,3829,3841,3814
4169 0.196213 0.207199 3878,3884,3887,3881,4158,3875,3893,3890,3896
4172 0.463550 0.363862 3878,3884,3887,3881,4161,3870,3861,3867,3875,4169,3864,3855,3852,3846,3849,3893,3890,3896,3858
4175 0.400744 0.357114 3878,3884,3887,4164,3881,3817,3832,3835,3826,3820,3838,3875,4169,3841,3829,3814,3823,3893,3890,3896
4180 0.202926 0.214052 4172,3870,3861,3867,3864,3855,3852,3846,3849,3858
4183 0.450414 0.094178 3838,4175,3826,3823,3817,3832,3835,3870,4180,3861,3820,3867,3829,3864,3841,3855,3852,3846,3849,3814,3858
4188 0.154371 0.208983 3835,3823,3817,3832,3826,4183,3820,3838,3829,3841,3814
