15416 0.032406 0.094286 0.127739 
15780 0.027727 0.047701 0.055315 15713,15724
15784 0.027238 0.058388 0.111956 15717,15724
15791 0.018508 0.076686 0.040019 15728
15795 0.028007 0.059924 0.053219 15728,15732,15791
15799 0.026749 0.064463 0.062857 15791,15736
15803 0.027448 0.051683 0.055733 15740,15791
15807 0.031778 0.065372 0.066908 15744,15791
15811 0.027098 0.070959 0.057829 15748,15791
15815 0.026610 0.058317 0.055175 15752,15791
15819 0.027308 0.049657 0.105879 15756,15791
15823 0.024514 0.056223 0.087651 15760,15791
15827 0.025213 0.049169 0.087720 15764,15791
15831 0.031289 0.051752 0.086673 15768,15791
15835 0.027797 0.053708 0.088350 15791,15772
15839 0.027098 0.054686 0.098406 15776,15791
15843 0.031568 0.053219 0.104901 15780,15791
15847 0.027936 0.048121 0.102457 15784,15791
15854 0.017949 0.069422 0.041136 15795
15858 0.032756 0.057269 0.066419 15854,15795,15799
15862 0.024026 0.066908 0.063835 15854,15803
15866 0.027169 0.055803 0.057340 15854,15807
15870 0.028356 0.061949 0.053777 15854,15811
15874 0.027028 0.051194 0.052241 15854,15815
15878 0.028006 0.059854 0.059854 15854,15819
15882 0.028425 0.051682 0.061880 15854,15823
15886 0.032965 0.056781 0.063835 15854,15827
15890 0.025771 0.059924 0.059365 15854,15831
15894 0.026820 0.058318 0.052172 15854,15835
15898 0.027587 0.066419 0.112025 15854,15839
15902 0.027168 0.060343 0.092260 15854,15843
15906 0.027098 0.068863 0.099803 15854,15847
15913 0.020813 0.071028 0.045048 15858
15917 0.026749 0.058946 0.121244 15858,15913,15862
15921 0.027308 0.063346 0.090724 15866,15913
15925 0.027169 0.055314 0.086254 15870,15913
15929 0.027448 0.061320 0.094355 15874,15913
15933 0.027937 0.049098 0.087581 15878,15913
15937 0.025702 0.056223 0.101410 15882,15913
15941 0.030800 0.063277 0.093797 15886,15913
15945 0.025073 0.055244 0.084158 15890,15913
15949 0.027448 0.062857 0.089257 15894,15913
15953 0.027727 0.051822 0.087232 15898,15913
15957 0.027448 0.060273 0.104972 15902,15913
15961 0.023886 0.052800 0.096311 15906,15913
15968 0.020813 0.077035 0.042045 15917
15972 0.025143 0.063346 0.061321 15968,15917,15921
15976 0.024654 0.048679 0.111048 15968,15925
15980 0.025422 0.052730 0.089188 15968,15929
15984 0.030171 0.062368 0.096241 15968,15933
15988 0.027657 0.071866 0.099803 15968,15937
15992 0.028007 0.048190 0.091213 15968,15941
15996 0.032196 0.054756 0.092261 15968,15945
16000 0.027238 0.058318 0.099384 15968,15949
16004 0.027378 0.053778 0.079130 15968,15953
16008 0.025073 0.060342 0.081644 15968,15957
16012 0.027098 0.067886 0.098476 15968,15961
16019 0.016063 0.073543 0.039041 15972
16023 0.030520 0.063276 0.121733 16019,15976,15972
16027 0.026260 0.055733 0.085207 16019,15980
16031 0.025073 0.060832 0.086254 16019,15984
16035 0.026261 0.053289 0.084018 16019,15988
16039 0.026749 0.048680 0.089815 16019,15992
16043 0.026610 0.053777 0.092819 16019,15996
16047 0.031428 0.054756 0.098895 16019,16000
16051 0.024165 0.050216 0.093797 16019,16004
16055 0.025911 0.059784 0.091701 16019,16008
16059 0.026819 0.050146 0.091212 16019,16012
16066 0.017600 0.074102 0.043650 16023
16070 0.031638 0.061391 0.065441 16066,16023,16027
16074 0.022489 0.052730 0.060343 16066,16031
16078 0.027936 0.052731 0.079479 16066,16035
16082 0.025283 0.074380 0.098476 16066,16039
16086 0.024515 0.055384 0.091702 16066,16043
16090 0.025911 0.057270 0.083181 16047,16066
16094 0.027447 0.053708 0.094845 16066,16051
16098 0.025911 0.055314 0.094845 16055,16066
16102 0.032546 0.052311 0.083111 16066,16059
16109 0.016413 0.077663 0.040508 16070
16113 0.024305 0.059924 0.064952 16109,16070,16074
16117 0.026539 0.056781 0.110558 16109,16078
16121 0.026819 0.056223 0.093378 16082,16109
16125 0.026889 0.073054 0.096311 16109,16086
16129 0.030940 0.060343 0.092330 16090,16109
16133 0.026051 0.060831 0.082133 16109,16094
16137 0.027518 0.058876 0.090724 16098,16109
16141 0.028216 0.108045 0.088699 16102,16109
16148 0.016692 0.040508 0.036527 16113
16152 0.024863 0.056781 0.066908 16113,16117,16148
16156 0.025632 0.060901 0.051752 16121,16148
16160 0.030660 0.048680 0.051683 16125,16148
16164 0.026400 0.049238 0.042045 16129,16148
16168 0.026679 0.054756 0.051124 16133,16148
16172 0.024654 0.047702 0.087651 16137,16148
16176 0.025213 0.048190 0.088279 16141,16148
16183 0.016412 0.085206 0.047073 16152
16187 0.027238 0.053778 0.059784 16183,16152,16156
16191 0.030591 0.064394 0.052730 16183,16160
16195 0.026539 0.059295 0.092749 16183,16164
16199 0.024723 0.054197 0.081016 16183,16168
16203 0.023885 0.054756 0.082203 16183,16172
16207 0.027378 0.057759 0.082482 16183,16176
16214 0.016622 0.076127 0.041066 16187
16218 0.025353 0.050286 0.057829 16214,16187,16191
16222 0.031987 0.056711 0.044209 16195,16214
16226 0.024095 0.054825 0.093308 16214,16199
16230 0.024445 0.058806 0.086743 16214,16203
16234 0.025701 0.051613 0.104202 16214,16207
16241 0.015784 0.074451 0.042044 16218
16245 0.027518 0.055733 0.054686 16222,16241,16218
16249 0.032266 0.050705 0.046095 16226,16241
16253 0.024375 0.074171 0.098336 16230,16241
16257 0.027028 0.051682 0.085625 16241,16234
16264 0.015994 0.071448 0.036457 16245
16268 0.026470 0.048121 0.093238 16245,16264,16249
16272 0.027448 0.061321 0.079480 16253,16264
16276 0.033384 0.052660 0.075917 16264,16257
16283 0.017181 0.074031 0.040508 16268
16287 0.026260 0.053289 0.056781 16283,16268,16272
16291 0.025632 0.051683 0.125156 16276,16283
16298 0.018438 0.063905 0.038553 16287
16302 0.025701 0.056781 0.051682 16287,16291,16298
16309 0.016832 0.073613 0.106508 16302,16291
16316 0.023257 0.066977 0.104902 16309,16302
16320 0.025213 0.059854 0.057689 16309,16302,16316,16298
16325 0.024304 0.055245 0.049658 16283,16316,16291,16287
16330 0.023676 0.055803 0.052660 16264,16276,16316,16268,16272
16335 0.028286 0.050635 0.092749 16253,16257,16249,16245,16316,16241
16340 0.024374 0.045118 0.089257 16214,16222,16230,16226,16316,16234,16218
16345 0.024584 0.051193 0.080178 16203,16207,16183,16187,16199,16195,16316,16191
16350 0.023187 0.049099 0.080108 16172,16160,16176,16164,16148,16168,16152,16316,16156
16355 0.022489 0.048120 0.084159 16109,16129,16125,16137,16121,16133,16117,16113,16316,16141
16360 0.024165 0.048121 0.082063 16078,16102,16070,16074,16098,16066,16086,16082,16090,16316,16094
16365 0.027168 0.050705 0.089257 16059,16055,16047,16051,16043,16039,16019,16035,16023,16316,16031,16027
16370 0.023397 0.054686 0.079130 16004,15976,16000,16012,15972,15988,15968,16008,15996,16316,15984,15980,15992
16375 0.023537 0.048121 0.089326 15933,15917,15949,15937,15929,15913,15925,15953,15941,15921,15957,15945,15961,16316
16380 0.023466 0.057759 0.088628 15906,15890,15894,15882,15878,15886,15898,15858,15874,15866,15870,15862,15854,15902,16316
16385 0.023048 0.050216 0.085067 15843,15847,15795,15791,16316,15799,15819,15823,15831,15827,15835,15807,15811,15839,15803,15815
16390 0.024096 0.044000 0.075918 15744,15732,15740,15724,15736,15728,15748,15780,15784,15768,15752,15764,15776,16316,15756,15760,15772
16395 0.029962 0.050216 0.077035 15709,15677,15673,15717,15701,15713,15705,15669,15657,15661,16316,15653,15665,15689,15681,15693,15685,15697
16400 0.024095 0.050146 0.090794 15638,15610,15602,15614,15606,15630,15626,15618,15634,15622,15578,16316,15642,15646,15582,15590,15586,15594,15598
16405 0.025771 0.044628 0.083181 15535,15523,15531,15527,15539,15519,15547,15571,15551,15543,15511,15503,15567,16316,15507,15563,15555,15559,15515,15499
16410 0.025352 0.055733 0.095334 15452,15488,15456,15440,15480,15484,15436,15424,15444,15432,15420,15472,15460,15416,15448,16316,15428,15468,15476,15464,15492
16418 0.017391 0.060273 0.042603 16320
16422 0.021511 0.046096 0.056292 16325,16418,16320
16426 0.021581 0.054197 0.050216 16330,16418
16430 0.027517 0.044559 0.045607 16418,16335
16434 0.023746 0.056222 0.048191 16418,16340
16438 0.023955 0.048680 0.049727 16345,16418
16442 0.023117 0.047073 0.107905 16418,16350
16446 0.023885 0.048680 0.089327 16355,16418
16450 0.022140 0.049657 0.089606 16360,16418
16454 0.028286 0.054267 0.080038 16418,16365
16458 0.023257 0.055803 0.078083 16370,16418
16462 0.024374 0.048610 0.085137 16375,16418
16466 0.023607 0.050635 0.095333 16380,16418
16470 0.022838 0.058317 0.076616 16385,16418
16474 0.024375 0.055314 0.086114 16390,16418
16478 0.028845 0.055803 0.082552 16418,16395
16482 0.023327 0.049239 0.088139 16418,16400
16486 0.022978 0.051753 0.081575 16405,16418
16490 0.024025 0.053778 0.089257 16418,16410
16497 0.014876 0.060762 0.031499 16422
16501 0.022210 0.066838 0.106438 16497,16426,16422
16505 0.022140 0.059225 0.079061 16497,16430
16509 0.027936 0.047702 0.088699 16497,16434
16513 0.023397 0.046654 0.089327 16497,16438
16517 0.022000 0.051194 0.099384 16442,16497
16521 0.024096 13.052630 0.078083 16497,16446
16525 0.026959 0.050146 0.088140 16450,16497
16529 0.021931 0.053289 0.086184 16497,16454
16533 0.029193 0.049657 0.077942 16458,16497
16537 0.024026 0.048190 0.082133 16497,16462
16541 0.022070 0.045537 0.080108 16497,16466
16545 0.024444 0.044070 0.083740 16497,16470
16549 0.025213 0.041067 0.092400 16497,16474
16553 0.023187 0.061810 0.089187 16497,16478
16557 0.031638 0.052171 0.070400 16497,16482
16561 0.025702 0.050146 0.084717 16486,16497
16565 0.024864 0.049657 0.095333 16497,16490
16572 0.015993 0.064393 0.036946 16501
16576 0.023258 0.051682 0.063276 16505,16572,16501
16580 0.024025 0.052730 0.051194 16572,16509
16584 0.028425 0.056292 0.052660 16513,16572
16588 0.022489 0.054266 0.041555 16572,16517
16592 0.022350 0.050215 0.050285 16521,16572
16596 0.023816 0.051682 0.051263 16525,16572
16600 0.023746 0.060343 0.113981 16529,16572
16604 0.023258 0.049727 0.091213 16533,16572
16608 0.028634 0.051682 0.088769 16572,16537
16612 0.023816 0.054267 0.088209 16541,16572
16616 0.023327 0.045606 0.074032 16572,16545
16620 0.024095 0.058317 0.078083 16549,16572
16624 0.022699 0.058247 0.083670 16572,16553
16628 0.024165 0.062298 0.082063 16557,16572
16632 0.029892 0.054266 0.083041 16561,16572
16636 0.025911 0.060273 0.089188 16565,16572
16643 0.016203 0.060343 0.035968 16576
16647 0.022559 0.052172 0.050705 16576,16643,16580
16651 0.022279 0.052730 0.094286 16643,16584
16655 0.022908 0.047632 0.093866 16643,16588
16659 0.033873 0.050286 0.091283 16592,16643
16663 0.024165 0.052241 0.073543 16643,16596
16667 0.023956 0.050216 0.085137 16643,16600
16671 0.024026 0.051124 0.081016 16604,16643
16675 0.023327 0.048749 0.076546 16643,16608
16679 0.022419 0.055733 0.088698 16612,16643
16683 0.028775 0.050146 0.083600 16643,16616
16687 0.022629 0.050077 0.086603 16643,16620
16691 0.025003 0.049727 0.086742 16624,16643
16695 0.024096 0.048120 0.084648 16643,16628
16699 0.025562 0.049168 0.088070 16643,16632
16703 0.023885 0.044629 0.083600 16636,16643
16710 0.020533 0.067397 0.040508 16647
16714 0.021861 0.053219 0.053289 16651,16710,16647
16718 0.024025 0.051613 0.053708 16655,16710
16722 0.023537 0.051683 0.047631 16659,16710
16726 0.023746 0.102736 0.051193 16663,16710
16730 0.023047 0.053848 0.059365 16667,16710
16734 0.024584 0.048539 0.043092 16671,16710
16738 0.028076 0.049657 0.116216 16675,16710
16742 0.023886 0.048191 0.078571 16679,16710
16746 0.022349 0.047073 0.085696 16710,16683
16750 0.024794 0.043092 0.086674 16687,16710
16754 0.023676 0.073333 0.083740 16691,16710
16758 0.024095 0.053778 0.086184 16695,16710
16762 0.030870 0.047632 0.074521 16699,16710
16766 0.025353 0.057759 0.088768 16703,16710
16773 0.015714 0.064953 0.037016 16714
16777 0.023537 0.063905 0.116565 16714,16773,16718
16781 0.023047 0.054337 0.088210 16722,16773
16785 0.022489 0.052800 0.083181 16773,16726
16789 0.029194 0.048120 0.075568 16773,16730
16793 0.022978 0.060902 0.089257 16734,16773
16797 0.026120 0.052242 0.087372 16773,16738
16801 0.024793 0.057758 0.084159 16773,16742
16805 0.023956 0.050635 0.091213 16773,16746
16809 0.024863 0.053149 0.085137 16750,16773
16813 0.030590 0.044070 0.082622 16773,16754
16817 0.025353 0.047632 0.096800 16758,16773
16821 0.026680 0.051194 0.083041 16773,16762
16825 0.025981 0.045606 0.091212 16766,16773
16832 0.015365 0.060832 0.041695 16777
16836 0.022978 0.055314 0.051682 16781,16832,16777
16840 0.023606 0.046654 0.050705 16785,16832
16844 0.029473 0.053848 0.056362 16789,16832
16848 0.023885 0.056222 0.054755 16832,16793
16852 0.023536 0.068583 0.045117 16797,16832
16856 0.024026 0.050216 0.091841 16801,16832
16860 0.023187 0.045047 0.086673 16832,16805
16864 0.023676 0.045117 0.082203 16809,16832
16868 0.029892 0.048121 0.081574 16813,16832
16872 0.024584 0.046654 0.078572 16832,16817
16876 0.025143 0.051683 0.102387 16821,16832
16880 0.027168 0.067746 0.095752 16832,16825
16887 0.015016 0.071937 0.037016 16836
16891 0.022140 0.057828 0.102387 16836,16887,16840
16895 0.023676 0.054197 0.091841 16844,16887
16899 0.027378 0.049169 0.072984 16887,16848
16903 0.024444 0.065510 0.095333 16887,16852
16907 0.024026 0.049727 0.086603 16856,16887
16911 0.024584 0.053289 0.087092 16860,16887
16915 0.025423 0.055734 0.082064 16864,16887
16919 0.025422 0.045187 0.084089 16868,16887
16923 0.030660 0.046584 0.087162 16872,16887
16927 0.026261 0.050216 0.080527 16887,16876
16931 0.026889 0.066140 0.096939 16880,16887
16938 0.016762 0.064324 0.041555 16891
16942 0.024165 0.061320 0.099454 16891,16895,16938
16946 0.024235 0.053219 0.090235 16899,16938
16950 0.024514 0.047632 0.087162 16903,16938
16954 0.029683 0.067186 0.082623 16907,16938
16958 0.023816 0.051682 0.087301 16911,16938
16962 0.024724 0.054267 0.082553 16915,16938
16966 0.026051 0.046165 0.087651 16919,16938
16970 0.025562 0.045607 0.083601 16923,16938
16974 0.025003 0.053638 0.076057 16927,16938
16978 0.032336 0.045606 0.084159 16938,16931
16985 0.016623 0.078781 0.043581 16942
16989 0.024654 0.053639 0.055245 16946,16942,16985
16993 0.024375 0.054267 0.092679 16950,16985
16997 0.021371 0.048680 0.075987 16954,16985
17001 0.025911 0.055803 0.083600 16958,16985
17005 0.030521 0.048121 0.083111 16962,16985
17009 0.023955 0.052241 0.086114 16985,16966
17013 0.026400 0.046095 0.093028 16970,16985
17017 0.027168 0.043022 0.086603 16974,16985
17021 0.027727 0.044628 0.088768 16978,16985
17028 0.017670 0.064393 0.038552 16989
17032 0.023537 0.067256 0.060832 16989,16993,17028
17036 0.029682 0.054267 0.048191 16997,17028
17040 0.024026 0.043581 0.120546 17001,17028
17044 0.024863 0.052242 0.074381 17005,17028
17048 0.023466 0.052661 0.086673 17009,17028
17052 0.024445 0.052661 0.090304 17013,17028
17056 0.026400 0.053289 0.080038 17017,17028
17060 0.031220 13.070719 0.090724 17021,17028
17067 0.016482 0.064952 0.045047 17032
17071 0.029683 0.058806 0.060832 17032,17067,17036
17075 0.022489 0.053778 0.056223 17067,17040
17079 0.031009 0.053289 0.053777 17044,17067
17083 0.026051 0.066139 0.084648 17067,17048
17087 0.027168 0.050215 0.084229 17052,17067
17091 0.033035 0.052172 0.089258 17056,17067
17095 0.027098 0.047142 0.103714 17060,17067
17102 0.017181 0.059854 0.041555 17071
17106 0.025352 0.054336 0.055175 17075,17102,17071
17110 0.031079 0.053219 0.049657 17102,17079
17114 0.025562 0.046165 0.046654 17102,17083
17118 0.027099 0.056711 0.043650 17102,17087
17122 0.032546 0.047143 0.110488 17102,17091
17126 0.026959 0.050216 0.090723 17102,17095
17133 0.016693 0.068445 0.029892 17106
17137 0.027308 0.055314 0.056293 17133,17106,17110
17141 0.026749 0.049727 0.092680 17133,17114
17145 0.025842 0.050216 0.090723 17133,17118
17149 0.033105 0.048680 0.095752 17122,17133
17153 0.027168 0.045676 0.091701 17133,17126
17160 0.017041 0.066908 0.041066 17137
17164 0.026610 0.055733 0.107556 17137,17160,17141
17168 0.027797 0.051682 0.091842 17145,17160
17172 0.026540 0.048190 0.082133 17149,17160
17176 0.027866 0.050705 0.105320 17153,17160
17183 0.021860 0.066419 0.036039 17164
17187 0.026749 0.080806 0.106927 17164,17183,17168
17191 0.024235 0.052660 0.089746 17183,17172
17195 0.028286 0.051682 0.104971 17183,17176
17202 0.018159 0.061879 0.037015 17187
17206 0.032756 0.054756 0.054756 17202,17191,17187
17210 0.026261 0.047143 0.056292 17202,17195
17217 0.018717 0.060273 0.099873 17206
17221 0.033104 0.060901 0.057340 17217,17210,17206
17228 0.018228 0.063904 0.100362 17210,17221
